,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_2,1600000000000.0,16600000000000.0,10,0.808194704787239,1600000000000.0,12.933333333333332
1,NU,StarLight,17600000000001.0,28600000000001.0,11,0.9825511154555444,1000000000000.0,440.6363636363636
2,NU,Fermilab_2,30200000000002.0,49200000000002.0,11,0.9087249982930846,1600000000000.0,5.578947368421053
3,NU,Fermilab_2,54010940000003.0,65010940000003.0,10,0.8005477000340296,4810940000000.0,4.909090909090909
4,NU,Argonne_2,69618620000004.0,84618620000004.0,11,0.8845374442395317,4607680000000.0,14.8
5,NU,UChicago_HC,86218620000005.0,103218620000005.0,10,0.9994419871578422,1600000000000.0,0.0
6,NU,Argonne_2,112727245000006.0,124727245000006.0,10,0.9300918552535633,9508625000000.0,14.916666666666666
7,NU,Argonne_1,130527245000007.0,144527245000007.0,11,0.8783238001056323,5800000000000.0,22.285714285714285
8,NU,UChicago_HC,147131685000008.0,160131685000008.0,11,0.8117136069610389,2604440000000.0,50.46153846153846
9,NU,UChicago_PME,161931685000009.0,175931685000009.0,11,0.8461284417987496,1800000000000.0,81.71428571428572
10,NU,Argonne_2,177631685000010.0,187631685000010.0,11,0.8397026089018511,1700000000000.0,14.6
11,NU,Fermilab_1,201031685000011.0,215031685000011.0,10,0.8597392265637845,13400000000000.0,9.357142857142858
12,NU,Fermilab_2,217432480000012.0,234432480000012.0,11,0.9468967143577459,2400795000000.0,5.294117647058823
13,NU,Argonne_3,238338600000013.0,256338600000013.0,10,0.9458030234152619,3906120000000.0,13.555555555555555
14,NU,StarLight,258138600000014.0,268138600000014.0,11,0.9914420359221927,1800000000000.0,190.7
15,NU,UChicago_HC,270442540000015.0,288442540000015.0,10,0.9779871111441041,2303940000000.0,0.0
16,NU,Fermilab_1,289742540000016.0,301742540000016.0,11,0.9847060319566939,1300000000000.0,1.75
17,NU,Argonne_2,303642540000017.0,315642540000017.0,10,0.8885505657949063,1900000000000.0,13.833333333333334
18,NU,Fermilab_2,316742540000018.0,335742540000018.0,11,0.9464012391313121,1100000000000.0,5.421052631578947
19,NU,StarLight,336842540000019.0,352842540000019.0,11,0.9438439545653481,1100000000000.0,439.6875
20,NU,StarLight,369642540000020.0,387642540000020.0,11,0.9025517446524156,16800000000000.0,439.94444444444446
21,NU,Argonne_1,389542540000021.0,405542540000021.0,10,0.9105223021042574,1900000000000.0,21.625
22,NU,UChicago_PME,407042540000022.0,417042540000022.0,11,0.8290947076373064,1500000000000.0,83.4
23,NU,Argonne_2,418442540000023.0,428442540000023.0,11,0.8086133777136408,1400000000000.0,14.5
24,NU,Fermilab_2,454160735000024.0,472160735000024.0,10,0.9659607970556205,25718195000000.0,2.388888888888889
25,NU,Argonne_1,473460735000025.0,491460735000025.0,11,0.9122801535100447,1300000000000.0,22.944444444444443
26,NU,Argonne_1,492960735000026.0,509960735000026.0,10,0.905204449723575,1500000000000.0,20.352941176470587
27,NU,Argonne_2,514669415000027.0,533669415000027.0,11,0.9963885386253413,4708680000000.0,0.0
28,NU,Fermilab_2,535569415000028.0,548569415000028.0,11,0.9345053267833738,1900000000000.0,5.9230769230769225
29,NU,UChicago_PME,550069415000029.0,561069415000029.0,11,0.9204478352759251,1500000000000.0,84.63636363636364
30,NU,Fermilab_2,592776815000030.0,611776815000030.0,10,0.8999945647317237,31707400000000.0,4.421052631578948
31,NU,Argonne_2,630290330000031.0,645290330000031.0,11,0.9755057811743593,18513515000000.0,0.6
32,NU,Fermilab_2,681449490000032.0,698449490000032.0,10,0.972757248219417,36159160000000.0,0.7647058823529411
33,NU,Fermilab_2,710384290000033.0,721384290000033.0,10,0.8024293052227226,11934800000000.0,6.2727272727272725
34,NU,UChicago_HC,731819750000034.0,745819750000034.0,10,0.868348530041227,10435460000000.0,49.07142857142857
35,NU,Argonne_2,753736110000035.0,764736110000035.0,10,0.9287409524160621,7916360000000.0,14.818181818181818
36,NU,Fermilab_1,773736110000036.0,791736110000036.0,10,0.8782587514156216,9000000000000.0,9.277777777777777
37,NU,Argonne_3,794639170000037.0,804639170000037.0,10,0.9875810217271979,2903060000000.0,0.0
38,NU,StarLight,806539170000038.0,819539170000038.0,11,0.852939025677688,1900000000000.0,438.69230769230774
