,Node,Start_time,End_time,Memory_size
312,UChicago_PME,147131685000008.0,160131685000008.0,22
313,UChicago_PME,159904470000004.0,177904470000004.0,24
314,UChicago_PME,161931685000009.0,175931685000009.0,11
315,UChicago_PME,166374550000004.0,179374550000004.0,10
316,UChicago_PME,180708410000005.0,196708410000005.0,11
317,UChicago_PME,188510070000005.0,200510070000005.0,20
318,UChicago_PME,196970080000008.0,212970080000008.0,26
319,UChicago_PME,198208410000006.0,217208410000006.0,15
320,UChicago_PME,200529935000011.0,211529935000011.0,20
321,UChicago_PME,212115070000006.0,225115070000006.0,22
322,UChicago_PME,215430935000012.0,230430935000012.0,10
323,UChicago_PME,219008410000007.0,230008410000007.0,16
324,UChicago_PME,230068855000008.0,247068855000008.0,17
325,UChicago_PME,230441890000007.0,241441890000007.0,22
326,UChicago_PME,231808410000008.0,249808410000008.0,19
327,UChicago_PME,242441890000008.0,254441890000008.0,22
328,UChicago_PME,247287155000011.0,257287155000011.0,22
329,UChicago_PME,254016550000009.0,270016550000009.0,11
330,UChicago_PME,256341890000009.0,270341890000009.0,20
331,UChicago_PME,258241525000012.0,272241525000012.0,22
332,UChicago_PME,270442540000015.0,288442540000015.0,20
333,UChicago_PME,271716550000010.0,287716550000010.0,10
334,UChicago_PME,272472150000010.0,291472150000010.0,26
335,UChicago_PME,280568855000011.0,293568855000011.0,10
336,UChicago_PME,289002055000010.0,300002055000010.0,16
337,UChicago_PME,291947035000010.0,310947035000010.0,20
338,UChicago_PME,298797070000011.0,309797070000011.0,20
339,UChicago_PME,301641710000011.0,312641710000011.0,13
340,UChicago_PME,311087155000015.0,328087155000015.0,11
341,UChicago_PME,313081435000012.0,330081435000012.0,15
342,UChicago_PME,313741710000012.0,328741710000012.0,19
343,UChicago_PME,328957175000011.0,339957175000011.0,22
344,UChicago_PME,338875900000012.0,351875900000012.0,20
345,UChicago_PME,341157175000012.0,360157175000012.0,20
346,UChicago_PME,342690550000013.0,354690550000013.0,18
347,UChicago_PME,352776245000019.0,371776245000019.0,11
348,UChicago_PME,354884040000013.0,364884040000013.0,22
349,UChicago_PME,360466270000013.0,379466270000013.0,24
350,UChicago_PME,365057175000013.0,381057175000013.0,22
351,UChicago_PME,372290550000014.0,386290550000014.0,14
352,UChicago_PME,381088110000015.0,399088110000015.0,34
353,UChicago_PME,399457175000014.0,418457175000014.0,22
354,UChicago_PME,399696550000015.0,409696550000015.0,11
355,UChicago_PME,407042540000022.0,417042540000022.0,11
356,UChicago_PME,418526040000016.0,434526040000016.0,23
357,UChicago_PME,420357175000015.0,439357175000015.0,22
358,UChicago_PME,440357175000016.0,450357175000016.0,11
359,UChicago_PME,445669240000017.0,458669240000017.0,12
360,UChicago_PME,451357175000017.0,467357175000017.0,20
361,UChicago_PME,452143775000022.0,463143775000022.0,11
362,UChicago_PME,461313835000018.0,475313835000018.0,28
363,UChicago_PME,474792715000023.0,492792715000023.0,20
364,UChicago_PME,475829040000020.0,494829040000020.0,26
365,UChicago_PME,477182245000026.0,496182245000026.0,10
366,UChicago_PME,486375240000018.0,502375240000018.0,10
367,UChicago_PME,496070815000019.0,512070815000019.0,24
368,UChicago_PME,503093095000018.0,513093095000018.0,20
369,UChicago_PME,511987450000019.0,524987450000019.0,14
370,UChicago_PME,525041295000019.0,542041295000019.0,20
371,UChicago_PME,543241295000020.0,560241295000020.0,20
372,UChicago_PME,550069415000029.0,561069415000029.0,11
373,UChicago_PME,553498340000020.0,567498340000020.0,13
374,UChicago_PME,561641295000021.0,573641295000021.0,11
375,UChicago_PME,569398340000021.0,579398340000021.0,24
376,UChicago_PME,574741295000022.0,592741295000022.0,10
377,UChicago_PME,574877195000024.0,585877195000024.0,19
378,UChicago_PME,579595075000032.0,591595075000032.0,20
379,UChicago_PME,585198340000022.0,600198340000022.0,13
380,UChicago_PME,594441295000023.0,611441295000023.0,20
381,UChicago_PME,601315435000025.0,612315435000025.0,22
382,UChicago_PME,612523500000023.0,629523500000023.0,15
383,UChicago_PME,612441295000024.0,631441295000024.0,22
384,UChicago_PME,615094215000030.0,634094215000030.0,10
385,UChicago_PME,630523500000024.0,642523500000024.0,17
386,UChicago_PME,635250435000025.0,650250435000025.0,20
387,UChicago_PME,635095075000035.0,653095075000035.0,20
388,UChicago_PME,649239780000025.0,659239780000025.0,11
389,UChicago_PME,650920805000027.0,666920805000027.0,20
390,UChicago_PME,659278855000026.0,670278855000026.0,22
391,UChicago_PME,661439780000026.0,671439780000026.0,22
392,UChicago_PME,667403355000032.0,681403355000032.0,10
393,UChicago_PME,675797135000027.0,688797135000027.0,22
394,UChicago_PME,681976410000027.0,698976410000027.0,10
395,UChicago_PME,688463715000035.0,699463715000035.0,10
396,UChicago_PME,690603355000033.0,709603355000033.0,10
397,UChicago_PME,691128720000029.0,704128720000029.0,22
398,UChicago_PME,699114295000028.0,714114295000028.0,22
399,UChicago_PME,700676410000028.0,717676410000028.0,13
400,UChicago_PME,714595075000039.0,731595075000039.0,11
401,UChicago_PME,715114295000029.0,732114295000029.0,20
402,UChicago_PME,718676410000029.0,731676410000029.0,26
403,UChicago_PME,731819750000034.0,745819750000034.0,20
404,UChicago_PME,733240415000035.0,751240415000035.0,20
405,UChicago_PME,733176410000030.0,745176410000030.0,12
406,UChicago_PME,750332575000030.0,769332575000030.0,20
407,UChicago_PME,763559125000028.0,776559125000028.0,42
408,UChicago_PME,769506640000039.0,786506640000039.0,10
409,UChicago_PME,771032575000031.0,786032575000031.0,11
410,UChicago_PME,776971035000042.0,790971035000042.0,22
411,UChicago_PME,787832575000032.0,804832575000032.0,20
412,UChicago_PME,791971035000043.0,806971035000043.0,11
413,UChicago_PME,797317790000031.0,815317790000031.0,10
414,UChicago_PME,807351870000032.0,817351870000032.0,42
415,UChicago_PME,808171035000044.0,823171035000044.0,11
416,UChicago_PME,815754125000040.0,831754125000040.0,11
417,UChicago_PME,818037015000033.0,833037015000033.0,22
418,UChicago_PME,824536200000032.0,840536200000032.0,24
419,UChicago_PME,834037015000034.0,851037015000034.0,11
420,UChicago_PME,840610580000033.0,850610580000033.0,23
421,UChicago_PME,849165190000033.0,865165190000033.0,12
422,UChicago_PME,849885540000046.0,868885540000046.0,10
423,UChicago_PME,849847120000040.0,865847120000040.0,10
424,UChicago_PME,865602925000035.0,876602925000035.0,22
425,UChicago_PME,869875420000034.0,886875420000034.0,10
426,UChicago_PME,878402925000036.0,895402925000036.0,22
427,UChicago_PME,883723795000034.0,901723795000034.0,26
428,UChicago_PME,887944065000035.0,904944065000035.0,12
429,UChicago_PME,896675420000035.0,909675420000035.0,20
430,UChicago_PME,902205425000037.0,921205425000037.0,22
431,UChicago_PME,905647520000048.0,923647520000048.0,22
432,UChicago_PME,918529205000036.0,932529205000036.0,11
433,UChicago_PME,921446750000037.0,933446750000037.0,20
434,UChicago_PME,924005425000038.0,942005425000038.0,22
435,UChicago_PME,930228425000034.0,943228425000034.0,10
436,UChicago_PME,933593200000036.0,945593200000036.0,12
437,UChicago_PME,934201345000049.0,944201345000049.0,20
438,UChicago_PME,943405425000039.0,959405425000039.0,22
439,UChicago_PME,946572430000043.0,962572430000043.0,20
440,UChicago_PME,947293200000037.0,963293200000037.0,15
441,UChicago_PME,960180220000039.0,970180220000039.0,13
442,UChicago_PME,963506925000040.0,981506925000040.0,20
443,UChicago_PME,974131925000036.0,992131925000036.0,26
444,UChicago_PME,975248815000038.0,986248815000038.0,12
445,UChicago_PME,982099850000045.0,999099850000045.0,10
446,UChicago_PME,982791880000040.0,998791880000040.0,10
447,UChicago_PME,986508925000041.0,1003508925000041.0,20
448,UChicago_PME,992348815000039.0,1005348815000039.0,13
449,UChicago_PME,997448205000037.0,1011448205000037.0,12
450,UChicago_HC,16816780000000.0,33816780000000.0,16
451,UChicago_HC,34354695000001.0,51354695000001.0,22
452,UChicago_HC,51643695000003.0,61643695000003.0,10
453,UChicago_HC,52770050000000.0,64770050000000.0,11
454,UChicago_HC,64700500000004.0,81700500000004.0,11
455,UChicago_HC,75374550000001.0,85374550000001.0,11
456,UChicago_HC,84960905000005.0,95960905000005.0,11
457,UChicago_HC,86218620000005.0,103218620000005.0,10
458,UChicago_HC,96036785000003.0,111036785000003.0,12
459,UChicago_HC,103420530000006.0,115420530000006.0,10
460,UChicago_HC,111426885000006.0,127426885000006.0,10
461,UChicago_HC,116174550000002.0,132174550000002.0,10
462,UChicago_HC,132660860000003.0,146660860000003.0,24
463,UChicago_HC,146874550000003.0,164874550000003.0,11
464,UChicago_HC,147131685000008.0,160131685000008.0,11
465,UChicago_HC,166374550000004.0,179374550000004.0,10
466,UChicago_HC,188510070000005.0,200510070000005.0,10
467,UChicago_HC,200529935000011.0,211529935000011.0,10
468,UChicago_HC,212115070000006.0,225115070000006.0,11
469,UChicago_HC,230441890000007.0,241441890000007.0,11
470,UChicago_HC,242441890000008.0,254441890000008.0,11
471,UChicago_HC,247287155000011.0,257287155000011.0,11
472,UChicago_HC,256341890000009.0,270341890000009.0,10
473,UChicago_HC,258241525000012.0,272241525000012.0,11
474,UChicago_HC,270442540000015.0,288442540000015.0,10
475,UChicago_HC,272472150000010.0,291472150000010.0,13
476,UChicago_HC,291947035000010.0,310947035000010.0,10
477,UChicago_HC,298797070000011.0,309797070000011.0,10
478,UChicago_HC,313741710000012.0,328741710000012.0,19
479,UChicago_HC,328957175000011.0,339957175000011.0,11
480,UChicago_HC,338875900000012.0,351875900000012.0,10
481,UChicago_HC,341157175000012.0,360157175000012.0,10
482,UChicago_HC,354884040000013.0,364884040000013.0,11
483,UChicago_HC,360466270000013.0,379466270000013.0,12
484,UChicago_HC,365057175000013.0,381057175000013.0,11
485,UChicago_HC,381088110000015.0,399088110000015.0,17
486,UChicago_HC,399457175000014.0,418457175000014.0,11
487,UChicago_HC,399696550000015.0,409696550000015.0,11
488,UChicago_HC,420357175000015.0,439357175000015.0,11
489,UChicago_HC,440357175000016.0,450357175000016.0,11
490,UChicago_HC,451357175000017.0,467357175000017.0,10
491,UChicago_HC,461313835000018.0,475313835000018.0,14
492,UChicago_HC,474792715000023.0,492792715000023.0,10
493,UChicago_HC,486375240000018.0,502375240000018.0,10
494,UChicago_HC,496070815000019.0,512070815000019.0,12
495,UChicago_HC,503093095000018.0,513093095000018.0,10
496,UChicago_HC,525041295000019.0,542041295000019.0,10
497,UChicago_HC,543241295000020.0,560241295000020.0,10
498,UChicago_HC,561641295000021.0,573641295000021.0,11
499,UChicago_HC,574741295000022.0,592741295000022.0,10
500,UChicago_HC,579595075000032.0,591595075000032.0,10
501,UChicago_HC,594441295000023.0,611441295000023.0,10
502,UChicago_HC,601315435000025.0,612315435000025.0,11
503,UChicago_HC,612441295000024.0,631441295000024.0,11
504,UChicago_HC,635250435000025.0,650250435000025.0,10
505,UChicago_HC,635095075000035.0,653095075000035.0,10
506,UChicago_HC,659278855000026.0,670278855000026.0,11
507,UChicago_HC,675797135000027.0,688797135000027.0,11
508,UChicago_HC,691128720000029.0,704128720000029.0,11
509,UChicago_HC,699114295000028.0,714114295000028.0,11
510,UChicago_HC,715114295000029.0,732114295000029.0,10
511,UChicago_HC,731819750000034.0,745819750000034.0,10
512,UChicago_HC,733240415000035.0,751240415000035.0,10
513,UChicago_HC,750332575000030.0,769332575000030.0,10
514,UChicago_HC,771032575000031.0,786032575000031.0,11
515,UChicago_HC,776971035000042.0,790971035000042.0,11
516,UChicago_HC,787832575000032.0,804832575000032.0,10
517,UChicago_HC,807351870000032.0,817351870000032.0,21
518,UChicago_HC,818037015000033.0,833037015000033.0,11
519,UChicago_HC,834037015000034.0,851037015000034.0,11
520,UChicago_HC,865602925000035.0,876602925000035.0,11
521,UChicago_HC,878402925000036.0,895402925000036.0,11
522,UChicago_HC,883723795000034.0,901723795000034.0,13
523,UChicago_HC,902205425000037.0,921205425000037.0,11
524,UChicago_HC,905647520000048.0,923647520000048.0,11
525,UChicago_HC,921446750000037.0,933446750000037.0,10
526,UChicago_HC,924005425000038.0,942005425000038.0,11
527,UChicago_HC,934201345000049.0,944201345000049.0,10
528,UChicago_HC,943405425000039.0,959405425000039.0,11
529,UChicago_HC,946572430000043.0,962572430000043.0,10
530,UChicago_HC,963506925000040.0,981506925000040.0,10
531,UChicago_HC,974131925000036.0,992131925000036.0,13
532,UChicago_HC,986508925000041.0,1003508925000041.0,10
533,Fermilab_1,1300000000000.0,13300000000000.0,22
534,Fermilab_1,1800000000000.0,11800000000000.0,22
