,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
55,UChicago_PME,Fermilab_2,582407208000016.0,594407208000016.0,11,0.8279233968251881,47800986000000.0,37.166666666666664
56,UChicago_PME,UChicago_HC,595807208000017.0,612807208000017.0,18,0.8283878563132252,1400000000000.0,434.1764705882353
57,UChicago_PME,UChicago_HC,623207208000018.0,636207208000018.0,22,0.8133176998281766,10400000000000.0,415.53846153846155
58,UChicago_PME,NU,658907412000019.0,675907412000019.0,10,0.9502300516212814,22700204000000.0,135.58823529411765
59,UChicago_PME,NU,677707412000020.0,687707412000020.0,14,0.9346500475707689,1800000000000.0,209.29999999999998
60,UChicago_PME,Argonne_2,728608262000021.0,739608262000021.0,11,0.8989992329698177,40900850000000.0,74.54545454545455
61,UChicago_PME,Argonne_2,753508602000022.0,765508602000022.0,14,0.8169831812228469,13900340000000.0,91.08333333333333
62,UChicago_PME,Argonne_1,771108636000023.0,781108636000023.0,16,0.8595010953146796,5600034000000.0,499.5
63,UChicago_PME,NU,791008908000024.0,801008908000024.0,14,0.8461796080437702,9900272000000.0,207.2
64,UChicago_PME,Argonne_2,835509180000025.0,853509180000025.0,10,0.8265356625003347,34500272000000.0,59.22222222222222
65,UChicago_PME,NU,871409588000026.0,882409588000026.0,18,0.8507912200756698,17900408000000.0,230.72727272727272
66,UChicago_PME,Fermilab_1,894309588000027.0,908309588000027.0,14,0.9095276789876798,11900000000000.0,102.57142857142857
67,UChicago_PME,Fermilab_1,924610132000028.0,937610132000028.0,16,0.9064549956508763,16300544000000.0,113.92307692307692
68,UChicago_PME,Argonne_2,969410608000029.0,983410608000029.0,17,0.8591501027290691,31800476000000.0,144.7142857142857
69,UChicago_PME,Argonne_1,986010608000030.0,997010608000030.0,14,0.8432537911206902,2600000000000.0,465.81818181818176
70,UChicago_HC,Argonne_2,26601020000000.0,38601020000000.0,15,0.9602548930412794,26601020000000.0,0.0
71,UChicago_HC,Argonne_2,85602584000001.0,98602584000001.0,10,0.964015150034107,47001564000000.0,9.846153846153847
72,UChicago_HC,UChicago_PME,100302584000002.0,113302584000002.0,17,0.8186584217502828,1700000000000.0,414.61538461538464
73,UChicago_HC,Fermilab_1,135604012000003.0,147604012000003.0,13,0.9125844129759474,22301428000000.0,21.416666666666668
74,UChicago_HC,Argonne_1,152504114000004.0,171504114000004.0,10,0.8252037703030222,4900102000000.0,75.47368421052632
75,UChicago_HC,StarLight,193405066000005.0,209405066000005.0,12,0.8106059349716844,21900952000000.0,171.125
76,UChicago_HC,Fermilab_2,216905406000006.0,230905406000006.0,10,0.9367102885062237,7500340000000.0,10.857142857142858
77,UChicago_HC,NU,308409622000007.0,321409622000007.0,12,0.928003798244843,77504216000000.0,71.6923076923077
78,UChicago_HC,Argonne_1,331409928000008.0,347409928000008.0,13,0.9355525706603522,10000306000000.0,127.12499999999999
79,UChicago_HC,Fermilab_1,372510982000009.0,390510982000009.0,13,0.9461212725951826,25101054000000.0,31.555555555555557
80,UChicago_HC,Argonne_1,392210982000010.0,409210982000010.0,14,0.8237825123291741,1700000000000.0,123.41176470588236
81,UChicago_HC,Argonne_2,447012206000011.0,464012206000011.0,15,0.8039531567215784,37801224000000.0,38.294117647058826
82,UChicago_HC,Fermilab_2,527614110000012.0,541614110000012.0,13,0.9482422521880384,63601904000000.0,15.642857142857144
83,UChicago_HC,StarLight,544514144000013.0,555514144000013.0,15,0.8368514308694237,2900034000000.0,222.27272727272728
84,UChicago_HC,Fermilab_1,637317374000014.0,648317374000014.0,12,0.815036554061431,81803230000000.0,28.909090909090907
85,UChicago_HC,Argonne_3,650617408000015.0,665617408000015.0,12,0.8102244898327349,2300034000000.0,54.800000000000004
86,UChicago_HC,Fermilab_2,713119210000016.0,729119210000016.0,10,0.8363885164144507,47501802000000.0,11.5625
