,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
49,UChicago_PME,StarLight,332571750000009.0,346571750000009.0,21,0.9471256697756156,1500000000000.0,211.5
50,UChicago_PME,Fermilab_2,348071750000010.0,366071750000010.0,16,0.8376582550877527,1500000000000.0,9.444444444444445
51,UChicago_PME,Argonne_2,388012450000011.0,400012450000011.0,16,0.9577777858860695,21940700000000.0,24.5
52,UChicago_PME,Argonne_3,415761290000012.0,429761290000012.0,11,0.9844151413405055,15748840000000.0,3.4285714285714284
53,UChicago_PME,Argonne_2,441701990000013.0,452701990000013.0,11,0.9263379663461948,11940700000000.0,20.0
54,UChicago_PME,NU,458401990000014.0,470401990000014.0,10,0.8957374151156027,5700000000000.0,66.08333333333334
55,UChicago_PME,Argonne_2,476118270000015.0,490118270000015.0,13,0.8000989424222034,5716280000000.0,20.0
56,UChicago_PME,Fermilab_2,495938905000016.0,512938905000016.0,14,0.9215778068088971,5820635000000.0,7.235294117647059
57,UChicago_PME,NU,514438905000017.0,532438905000017.0,14,0.8982587171768505,1500000000000.0,85.94444444444444
58,UChicago_PME,NU,551192370000018.0,569192370000018.0,13,0.9170406942335407,18753465000000.0,83.22222222222223
59,UChicago_PME,Fermilab_2,635234280000019.0,646234280000019.0,10,0.9447985227464645,66041910000000.0,5.0
60,UChicago_PME,UChicago_HC,647534280000020.0,666534280000020.0,14,0.9762938914035708,1300000000000.0,1622.1052631578948
61,UChicago_PME,Fermilab_2,692336610000021.0,711336610000021.0,23,0.9499494152210148,25802330000000.0,11.789473684210526
62,UChicago_PME,StarLight,731836610000022.0,749836610000022.0,19,0.8373331582046881,20500000000000.0,188.44444444444446
63,UChicago_PME,UChicago_HC,751036610000023.0,769036610000023.0,15,0.8988145297092311,1200000000000.0,1725.0555555555557
64,UChicago_PME,StarLight,770336610000024.0,787336610000024.0,15,0.9228398571602286,1300000000000.0,153.94117647058823
65,UChicago_PME,Argonne_1,788436610000025.0,800436610000025.0,15,0.9260004124590047,1100000000000.0,39.083333333333336
66,UChicago_PME,Fermilab_1,803339755000026.0,814339755000026.0,13,0.9232345182181769,2903145000000.0,9.818181818181818
67,UChicago_PME,Argonne_3,863378135000027.0,876378135000027.0,11,0.905624610990705,49038380000000.0,17.384615384615383
68,UChicago_PME,Argonne_2,877378135000028.0,896378135000028.0,10,0.9153153422433049,1000000000000.0,16.210526315789473
69,UChicago_PME,StarLight,905778135000029.0,920778135000029.0,13,0.9466678780046732,9400000000000.0,124.46666666666667
70,UChicago_PME,Argonne_3,929306625000030.0,944306625000030.0,13,0.865597049487074,8528490000000.0,22.333333333333332
71,UChicago_HC,StarLight,1100000000000.0,18100000000000.0,17,0.9202996715246715,1100000000000.0,106.76470588235294
72,UChicago_HC,Argonne_1,50100470000001.0,60100470000001.0,16,0.9856422045920739,32000470000000.0,5.6000000000000005
73,UChicago_HC,Argonne_2,185947370000002.0,202947370000002.0,11,0.8068100557894076,125846900000000.0,10.352941176470589
74,UChicago_HC,Argonne_1,213555940000003.0,226555940000003.0,10,0.8771919048314236,10608570000000.0,15.307692307692307
75,UChicago_HC,StarLight,236776165000004.0,246776165000004.0,20,0.9326706315883398,10220225000000.0,122.2
76,UChicago_HC,StarLight,250683455000005.0,269683455000005.0,12,0.9004318418318188,3907290000000.0,71.47368421052632
77,UChicago_HC,StarLight,281388455000006.0,299388455000006.0,17,0.9874913942637571,11705000000000.0,9.833333333333334
78,UChicago_HC,Argonne_3,360295285000007.0,377295285000007.0,16,0.879908758475499,60906830000000.0,15.411764705882351
79,UChicago_HC,Argonne_2,547161865000008.0,560161865000008.0,11,0.8361470640476716,169866580000000.0,13.076923076923077
80,UChicago_HC,UChicago_PME,561461865000009.0,572461865000009.0,10,0.9707292838315501,1300000000000.0,1408.9090909090908
81,UChicago_HC,NU,577867010000010.0,594867010000010.0,12,0.8576055552232975,5405145000000.0,44.35294117647059
82,UChicago_HC,Argonne_3,615184650000011.0,625184650000011.0,11,0.8253432201831001,20317640000000.0,11.700000000000001
83,UChicago_HC,Fermilab_2,680806770000012.0,691806770000012.0,10,0.9265985749484662,55622120000000.0,4.909090909090909
84,UChicago_HC,Fermilab_1,712331995000013.0,731331995000013.0,21,0.9092951337804496,20525225000000.0,8.421052631578949
85,UChicago_HC,StarLight,743856365000014.0,755856365000014.0,11,0.9191551412702241,12524370000000.0,72.0
86,UChicago_HC,UChicago_PME,757356365000015.0,769356365000015.0,20,0.9246196548741679,1500000000000.0,2800.583333333333
87,UChicago_HC,Fermilab_1,815919290000016.0,827919290000016.0,12,0.9881868342315392,46562925000000.0,0.33333333333333337
88,UChicago_HC,UChicago_PME,829319290000017.0,839319290000017.0,10,0.9101727483177519,1400000000000.0,1395.5
89,UChicago_HC,StarLight,841219290000018.0,851219290000018.0,10,0.8339959999120641,1900000000000.0,60.199999999999996
90,UChicago_HC,Fermilab_2,935460970000019.0,952460970000019.0,10,0.8414026585698483,84241680000000.0,5.294117647058823
91,Fermilab_1,Fermilab_2,1200000000000.0,20200000000000.0,24,0.8378640769079523,1200000000000.0,3359.3684210526317
92,Fermilab_1,StarLight,21300000000001.0,36300000000001.0,15,0.8461082493179812,1100000000000.0,22.266666666666666
93,Fermilab_1,Argonne_3,58252700000002.0,73252700000002.0,12,0.9792618747409361,21952700000000.0,8.333333333333334
94,Fermilab_1,UChicago_PME,106922510000003.0,118922510000003.0,16,0.8647790104268153,33669810000000.0,17.166666666666664
95,Fermilab_1,Argonne_1,121422510000004.0,136422510000004.0,16,0.8290886898895308,2500000000000.0,38.93333333333333
96,Fermilab_1,NU,140327880000005.0,157327880000005.0,13,0.9777578734557258,3905370000000.0,6.176470588235294
97,Fermilab_1,Argonne_2,170041055000006.0,185041055000006.0,12,0.8585892725172841,12713175000000.0,19.133333333333333
98,Fermilab_1,UChicago_PME,191954480000007.0,205954480000007.0,13,0.8181061956785928,6913425000000.0,13.428571428571429
99,Fermilab_1,NU,207754480000008.0,225754480000008.0,17,0.9707604892652743,1800000000000.0,18.38888888888889
100,Fermilab_1,UChicago_HC,313497705000009.0,332497705000009.0,15,0.8147495996663887,87743225000000.0,11.105263157894736
101,Fermilab_1,Argonne_1,366068850000010.0,385068850000010.0,12,0.9669420385120753,33571145000000.0,27.842105263157894
102,Fermilab_1,UChicago_PME,386668850000011.0,404668850000011.0,10,0.9773396875730513,1600000000000.0,4.666666666666667
103,Fermilab_1,UChicago_PME,405668850000012.0,416668850000012.0,18,0.9683849772274982,1000000000000.0,18.818181818181817
104,Fermilab_1,Argonne_2,430300470000013.0,447300470000013.0,12,0.8780436732241381,13631620000000.0,18.764705882352942
105,Fermilab_1,Argonne_1,453913645000014.0,464913645000014.0,12,0.8213082010907886,6613175000000.0,28.636363636363637
106,Fermilab_1,Argonne_3,513903235000015.0,527903235000015.0,12,0.8547848826634182,48989590000000.0,19.42857142857143
107,Fermilab_1,Argonne_1,550813775000016.0,565813775000016.0,13,0.9824427819020926,22910540000000.0,29.466666666666665
108,Fermilab_1,StarLight,569219145000017.0,582219145000017.0,21,0.9081939598539078,3405370000000.0,36.30769230769231
109,Fermilab_1,UChicago_PME,606780900000018.0,625780900000018.0,14,0.9005151553943666,24561755000000.0,14.736842105263158
110,Fermilab_1,Argonne_2,654849410000019.0,666849410000019.0,19,0.8323247977487428,29068510000000.0,27.333333333333332
111,Fermilab_1,Argonne_2,711462585000020.0,728462585000020.0,24,0.8982868562225179,44613175000000.0,33.76470588235294
112,Fermilab_1,StarLight,732365270000021.0,747365270000021.0,11,0.9508988124717047,3902685000000.0,18.8
113,Fermilab_1,StarLight,750570640000022.0,767570640000022.0,18,0.9462606809933755,3205370000000.0,30.29411764705882
114,Fermilab_1,Argonne_1,781394355000023.0,799394355000023.0,10,0.855074130129302,13823715000000.0,23.833333333333332
115,Fermilab_1,Argonne_1,802296990000024.0,821296990000024.0,13,0.8992247437979337,2902635000000.0,30.157894736842106
116,Fermilab_1,Argonne_1,833899625000025.0,847899625000025.0,23,0.889730037000391,12602635000000.0,52.42857142857143
117,Fermilab_1,Fermilab_2,849099625000026.0,868099625000026.0,18,0.945988196966929,1200000000000.0,2513.052631578947
118,Fermilab_1,StarLight,869099625000027.0,880099625000027.0,12,0.9202264975808764,1000000000000.0,19.818181818181817
119,Fermilab_2,Argonne_3,73596605000000.0,83596605000000.0,14,0.9622046797568684,73596605000000.0,6.8
120,Fermilab_2,UChicago_HC,120178545000001.0,139178545000001.0,14,0.9416601766122887,36581940000000.0,3.9473684210526314
121,Fermilab_2,Argonne_1,156491815000002.0,169491815000002.0,11,0.925951517725673,17313270000000.0,14.692307692307693
122,Fermilab_2,Fermilab_1,173392815000003.0,192392815000003.0,10,0.9159720505857398,3901000000000.0,1147.8947368421054
123,Fermilab_2,Argonne_3,254125580000004.0,265125580000004.0,12,0.857689338299587,61732765000000.0,14.363636363636363
124,Fermilab_2,Argonne_3,303559890000005.0,315559890000005.0,10,0.9182155851630042,38434310000000.0,8.75
125,Fermilab_2,Argonne_3,331493240000006.0,346493240000006.0,10,0.8360386833959325,15933350000000.0,8.6
126,Fermilab_2,Argonne_3,459767815000007.0,475767815000007.0,10,0.8490857109637266,113274575000000.0,9.4375
127,Fermilab_2,UChicago_PME,477367815000008.0,490367815000008.0,13,0.859063728789707,1600000000000.0,8.615384615384615
128,Fermilab_2,Argonne_2,526403760000009.0,544403760000009.0,11,0.9625695620158801,36035945000000.0,5.222222222222222
129,Fermilab_2,UChicago_HC,595260480000010.0,606260480000010.0,10,0.9775996519953526,50856720000000.0,0.09090909090909091
130,Fermilab_2,Argonne_1,610367250000011.0,620367250000011.0,16,0.83778385314766,4106770000000.0,22.1
131,Fermilab_2,Argonne_1,621467250000012.0,633467250000012.0,17,0.8324034645637196,1100000000000.0,25.083333333333336
132,Fermilab_2,UChicago_PME,646183490000013.0,664183490000013.0,10,0.9982858410774587,12716240000000.0,0.0
133,Fermilab_2,Argonne_3,667083990000014.0,677083990000014.0,17,0.8252158931850408,2900500000000.0,15.3
134,Fermilab_2,Argonne_1,743018625000015.0,753018625000015.0,13,0.8014395381323903,65934635000000.0,19.900000000000002
135,Fermilab_2,Argonne_1,755119125000016.0,773119125000016.0,15,0.9391412858716225,2100500000000.0,20.833333333333332
136,Fermilab_2,Argonne_2,822674745000017.0,833674745000017.0,13,0.9595182385569869,49555620000000.0,6.181818181818182
137,Fermilab_2,NU,838576245000018.0,853576245000018.0,11,0.9792187040154577,4901500000000.0,0.6666666666666667
138,Fermilab_2,Fermilab_1,854876245000019.0,869876245000019.0,12,0.9544271508394327,1300000000000.0,1385.2666666666667
139,Fermilab_2,StarLight,889785245000020.0,904785245000020.0,22,0.9218286798240268,19909000000000.0,23.866666666666667
140,Fermilab_2,NU,916303670000021.0,935303670000021.0,12,0.910460283028524,11518425000000.0,7.842105263157895
141,Fermilab_2,Argonne_1,945212940000022.0,958212940000022.0,12,0.9465542070421212,9909270000000.0,19.461538461538463
142,Fermilab_2,StarLight,969036235000023.0,986036235000023.0,14,0.8367388208727975,10823295000000.0,13.470588235294118
143,Argonne_1,StarLight,1800000000000.0,17800000000000.0,15,0.940547861116411,1800000000000.0,63.31249999999999
144,Argonne_1,UChicago_PME,23500000000001.0,42500000000001.0,10,0.9096726417626628,5700000000000.0,31.263157894736846
145,Argonne_1,NU,75300000000002.0,89300000000002.0,21,0.8797517690255883,32800000000000.0,55.642857142857146
146,Argonne_1,Fermilab_1,96600000000003.0,106600000000003.0,23,0.8288631188690496,7300000000000.0,66.6
147,Argonne_1,StarLight,108500000000004.0,127500000000004.0,11,0.9128353157965863,1900000000000.0,45.26315789473684
148,Argonne_1,Fermilab_2,139702635000005.0,150702635000005.0,12,0.8925507465007076,12202635000000.0,22.181818181818183
149,Argonne_1,StarLight,156906165000006.0,172906165000006.0,10,0.8092150679881253,6203530000000.0,43.8125
150,Argonne_1,NU,226436170000007.0,236436170000007.0,12,0.8387402193931566,53530005000000.0,34.3
151,Argonne_1,Fermilab_2,265341440000008.0,282341440000008.0,17,0.8470466084538449,28905270000000.0,31.764705882352942
152,Argonne_1,Fermilab_2,283341440000009.0,295341440000009.0,13,0.969630060785955,1000000000000.0,23.833333333333332
153,Argonne_1,Argonne_2,312841440000010.0,326841440000010.0,11,0.8508787997018759,17500000000000.0,254.5
154,Argonne_1,Argonne_3,332241440000011.0,348241440000011.0,17,0.9113230350934902,5400000000000.0,2578.6875
155,Argonne_1,Argonne_2,349941440000012.0,365941440000012.0,16,0.8510894456329839,1700000000000.0,373.0
156,Argonne_1,StarLight,386441440000013.0,399441440000013.0,10,0.8365448777610166,20500000000000.0,39.84615384615385
157,Argonne_1,UChicago_PME,412141440000014.0,429141440000014.0,15,0.9289734809458502,12700000000000.0,43.76470588235294
158,Argonne_1,UChicago_HC,452741440000015.0,463741440000015.0,14,0.8655007402323734,23600000000000.0,28.181818181818183
159,Argonne_1,Argonne_2,465441440000016.0,476441440000016.0,13,0.848956413922888,1700000000000.0,303.2727272727273
160,Argonne_1,StarLight,490141440000017.0,503141440000017.0,16,0.9049204143455306,13700000000000.0,63.46153846153847
161,Argonne_1,Fermilab_1,516341440000018.0,526341440000018.0,16,0.8611330749386524,13200000000000.0,48.3
162,Argonne_1,Fermilab_2,545141440000019.0,556141440000019.0,10,0.9256766363061478,18800000000000.0,19.545454545454547
163,Argonne_1,Fermilab_1,560441440000020.0,574441440000020.0,22,0.8678352550081072,4300000000000.0,65.57142857142858
164,Argonne_1,Fermilab_2,577044075000021.0,594044075000021.0,10,0.885294759615221,2602635000000.0,19.764705882352942
165,Argonne_1,StarLight,612044075000022.0,626044075000022.0,10,0.8326355218990692,18000000000000.0,42.642857142857146
166,Argonne_1,StarLight,633744075000023.0,645744075000023.0,13,0.8404466102371345,7700000000000.0,54.333333333333336
167,Argonne_1,Argonne_2,649444075000024.0,664444075000024.0,11,0.9748180172217829,3700000000000.0,252.73333333333332
168,Argonne_1,Fermilab_1,669244075000025.0,685244075000025.0,13,0.841360512127341,4800000000000.0,36.0
169,Argonne_1,Argonne_3,687444075000026.0,705444075000026.0,15,0.9359393998131208,2200000000000.0,2297.8333333333335
170,Argonne_1,Fermilab_2,731059885000027.0,742059885000027.0,10,0.9707725684269107,25615810000000.0,18.272727272727273
171,Argonne_1,UChicago_HC,773612795000028.0,784612795000028.0,12,0.9446789506850962,31552910000000.0,24.0
172,Argonne_1,Fermilab_2,800320700000029.0,815320700000029.0,11,0.9879322055205997,15707905000000.0,2.0
173,Argonne_1,UChicago_HC,849065470000030.0,861065470000030.0,12,0.8626290268605028,33744770000000.0,22.083333333333336
174,Argonne_1,UChicago_HC,862665470000031.0,876665470000031.0,11,0.8555203187749012,1600000000000.0,18.142857142857142
175,Argonne_1,StarLight,880469000000032.0,890469000000032.0,15,0.9716445404290379,3803530000000.0,60.699999999999996
176,Argonne_1,StarLight,905893710000033.0,915893710000033.0,16,0.9117830415169015,15424710000000.0,63.199999999999996
177,Argonne_1,Argonne_3,918293710000034.0,937293710000034.0,12,0.9493811875499647,2400000000000.0,1823.1052631578946
178,Argonne_1,UChicago_HC,944809990000035.0,955809990000035.0,13,0.9530235043726532,7516280000000.0,26.727272727272727
179,Argonne_1,NU,960413520000036.0,974413520000036.0,14,0.9498992289512946,4603530000000.0,35.92857142857143
180,Argonne_1,UChicago_PME,983513520000037.0,995513520000037.0,24,0.9764506742116728,9100000000000.0,73.91666666666667
181,Argonne_2,Argonne_3,2200500000000.0,12200500000000.0,16,0.8688813515585714,2200500000000.0,191.3
182,Argonne_2,Fermilab_1,19103000000001.0,37103000000001.0,10,0.869071300815168,6902500000000.0,20.61111111111111
183,Argonne_2,Argonne_3,108638000000002.0,121638000000002.0,10,0.8463480255767628,71535000000000.0,121.23076923076923
184,Argonne_2,StarLight,136444500000003.0,155444500000003.0,11,0.9280931103141499,14806500000000.0,28.210526315789476
185,Argonne_2,UChicago_HC,175053500000004.0,185053500000004.0,11,0.9147110834653381,19609000000000.0,14.0
186,Argonne_2,UChicago_HC,216172570000005.0,232172570000005.0,14,0.9116905442263648,31119070000000.0,17.1875
187,Argonne_2,Argonne_3,236674070000006.0,252674070000006.0,10,0.9033878980140958,4501500000000.0,120.5
188,Argonne_2,Fermilab_2,377440975000007.0,387440975000007.0,19,0.8928896865285002,124766905000000.0,24.200000000000003
189,Argonne_2,StarLight,400046475000008.0,411046475000008.0,12,0.8344817489482965,12605500000000.0,32.27272727272727
190,Argonne_2,StarLight,430855475000009.0,440855475000009.0,11,0.9412633408451616,19809000000000.0,32.0
191,Argonne_2,UChicago_PME,447457975000010.0,459457975000010.0,12,0.9927595052070289,6602500000000.0,0.6666666666666667
192,Argonne_2,Fermilab_2,476765975000011.0,494765975000011.0,12,0.9655419510773686,17308000000000.0,7.111111111111111
193,Argonne_2,Argonne_3,495765975000012.0,513765975000012.0,14,0.8438399174290911,1000000000000.0,168.72222222222223
194,Argonne_2,NU,582311830000013.0,592311830000013.0,10,0.8738759144662369,68545855000000.0,14.700000000000001
195,Argonne_2,UChicago_HC,594312330000014.0,613312330000014.0,12,0.8443203507340833,2000500000000.0,15.736842105263158
196,Argonne_2,UChicago_PME,643726830000015.0,654726830000015.0,18,0.8113888281756026,30414500000000.0,35.45454545454546
197,Argonne_2,Fermilab_1,677335830000016.0,692335830000016.0,17,0.9357044301477659,22609000000000.0,33.733333333333334
198,Argonne_2,NU,788932750000017.0,802932750000017.0,12,0.8165613232791237,96596920000000.0,27.5
199,Argonne_2,UChicago_HC,807538320000018.0,822538320000018.0,11,0.9128434826194798,4605570000000.0,13.533333333333333
200,Argonne_2,UChicago_PME,826139320000019.0,845139320000019.0,10,0.8443581012526444,3601000000000.0,18.789473684210524
201,Argonne_2,StarLight,846839320000020.0,861839320000020.0,12,0.8386079353542975,1700000000000.0,33.199999999999996
202,Argonne_2,NU,942407060000021.0,960407060000021.0,12,0.9309359254385752,80567740000000.0,19.88888888888889
203,Argonne_2,UChicago_HC,964512630000022.0,983512630000022.0,14,0.980628391639482,4105570000000.0,1.631578947368421
204,Argonne_3,Fermilab_1,42723135000000.0,57723135000000.0,17,0.818814765092305,42723135000000.0,33.86666666666666
205,Argonne_3,Argonne_1,84035635000001.0,96035635000001.0,14,0.8321787306683726,26312500000000.0,1752.5
206,Argonne_3,NU,185588460000002.0,195588460000002.0,10,0.8557456738394768,89552825000000.0,17.7
207,Argonne_3,UChicago_HC,203091460000003.0,214091460000003.0,15,0.8612630475721845,7503000000000.0,20.818181818181817
208,Argonne_3,StarLight,250808960000004.0,267808960000004.0,11,0.877539170823795,36717500000000.0,29.705882352941178
209,Argonne_3,Argonne_1,269108960000005.0,286108960000005.0,11,0.8247578440669523,1300000000000.0,1387.7058823529412
210,Argonne_3,Argonne_2,295412960000006.0,312412960000006.0,11,0.9405770277232449,9304000000000.0,165.58823529411765
211,Argonne_3,Argonne_1,314813460000007.0,331813460000007.0,19,0.9896408047618572,2400500000000.0,2392.0588235294117
212,Argonne_3,Fermilab_2,400546460000008.0,414546460000008.0,10,0.8524399563066976,68733000000000.0,10.785714285714286
213,Argonne_3,NU,592355640000009.0,610355640000009.0,11,0.804434229641502,177809180000000.0,19.833333333333332
214,Argonne_3,NU,767570705000010.0,778570705000010.0,14,0.9257147130717146,157215065000000.0,20.727272727272727
215,Argonne_3,Fermilab_1,905291175000011.0,924291175000011.0,10,0.8313495388643756,126720470000000.0,18.578947368421055
216,Argonne_3,NU,976226765000012.0,994226765000012.0,11,0.8330766569206651,51935590000000.0,19.22222222222222
