,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_2,1000000000000.0,12000000000000.0,10,0.9602548930412794,1000000000000.0,6.545454545454546
1,NU,Argonne_2,14602560000001.0,28602560000001.0,10,0.8866253880472947,2602560000000.0,13.357142857142858
2,NU,UChicago_PME,33114380000002.0,44114380000002.0,11,0.8782456380991325,4511820000000.0,78.63636363636364
3,NU,Argonne_2,49324620000003.0,60324620000003.0,10,0.929709441415965,5210240000000.0,12.090909090909092
4,NU,StarLight,62124620000004.0,78124620000004.0,11,0.8942619330363663,1800000000000.0,436.9375
5,NU,UChicago_PME,79824620000005.0,93824620000005.0,10,0.9413930191311247,1700000000000.0,78.28571428571429
6,NU,Fermilab_2,101645500000006.0,119645500000006.0,11,0.932100013485579,7820880000000.0,6.333333333333333
7,NU,StarLight,121245500000007.0,133245500000007.0,11,0.8857145808596925,1600000000000.0,435.9166666666667
8,NU,Argonne_3,141563420000008.0,154563420000008.0,10,0.8204639843844149,8317920000000.0,15.0
9,NU,Fermilab_2,159475360000009.0,173475360000009.0,10,0.9493720771299676,4911940000000.0,5.142857142857143
10,NU,UChicago_HC,175275360000010.0,190275360000010.0,10,0.9928715441788559,1800000000000.0,0.0
11,NU,Argonne_3,202981480000011.0,217981480000011.0,11,0.9941117526265247,12706120000000.0,0.0
12,NU,Argonne_1,219781480000012.0,229781480000012.0,10,0.8736563670278162,1800000000000.0,21.7
13,NU,Argonne_1,230881480000013.0,245881480000013.0,10,0.9338254992291872,1100000000000.0,21.066666666666666
14,NU,Argonne_1,260881480000014.0,279881480000014.0,11,0.8396299427227066,15000000000000.0,24.421052631578945
15,NU,Fermilab_2,294386255000015.0,309386255000015.0,10,0.9684230774197828,14504775000000.0,1.0
16,NU,Argonne_3,347013295000016.0,361013295000016.0,10,0.8394437536689993,37627040000000.0,13.142857142857142
17,NU,Fermilab_2,362613295000017.0,373613295000017.0,11,0.9571821583132425,1600000000000.0,2.0
18,NU,Fermilab_2,375013295000018.0,385013295000018.0,10,0.9073843131418722,1400000000000.0,4.7
19,NU,Fermilab_1,395213295000019.0,408213295000019.0,11,0.9286944908272052,10200000000000.0,9.538461538461538
20,NU,Argonne_1,416413295000020.0,435413295000020.0,11,0.9320101495096476,8200000000000.0,22.73684210526316
21,NU,UChicago_HC,440629055000021.0,456629055000021.0,10,0.9803813283155032,5215760000000.0,4.8125
22,NU,Fermilab_2,471233035000022.0,487233035000022.0,11,0.8902355653358632,14603980000000.0,5.375
23,NU,Fermilab_1,496339395000023.0,515339395000023.0,11,0.9755871662811761,9106360000000.0,4.105263157894737
24,NU,StarLight,516639395000024.0,532639395000024.0,10,0.8271877452201368,1300000000000.0,402.4375
25,NU,UChicago_HC,546287175000025.0,565287175000025.0,11,0.9918331942078802,13647780000000.0,0.0
26,NU,StarLight,566887175000026.0,582887175000026.0,10,0.8462816413000663,1600000000000.0,391.8125
27,NU,Argonne_3,590387175000027.0,603387175000027.0,10,0.8659917419377698,7500000000000.0,12.923076923076923
28,NU,Argonne_1,604387175000028.0,614387175000028.0,11,0.9355525706603522,1000000000000.0,22.3
29,NU,Fermilab_1,615387175000029.0,631387175000029.0,10,0.830684691591722,1000000000000.0,7.0625
30,NU,Argonne_2,663014280000030.0,681014280000030.0,11,0.8057458514360298,31627105000000.0,22.833333333333332
31,NU,StarLight,682814280000031.0,694814280000031.0,11,0.8603976464263566,1800000000000.0,446.5
32,NU,Argonne_1,702714280000032.0,719714280000032.0,10,0.9586597060810464,7900000000000.0,21.88235294117647
33,NU,Argonne_1,721614280000033.0,736614280000033.0,10,0.9955877325957284,1900000000000.0,0.0
34,NU,Fermilab_2,763645600000034.0,774645600000034.0,11,0.8149589824697645,27031320000000.0,5.363636363636363
35,NU,Argonne_2,798507420000035.0,810507420000035.0,10,0.8528802539740374,23861820000000.0,14.0
36,NU,Argonne_1,812007420000036.0,825007420000036.0,10,0.8004551020668987,1500000000000.0,22.30769230769231
37,NU,UChicago_PME,827911360000037.0,843911360000037.0,11,0.8099082777889621,2903940000000.0,81.25
