,Node,Start_time,End_time,Memory_size
0,NU,33504070000001.0,50504070000001.0,12
1,NU,83282740000002.0,97282740000002.0,11
2,NU,90353465000004.0,104353465000004.0,15
3,NU,98027505000000.0,117027505000000.0,10
4,NU,106053465000005.0,124053465000005.0,13
5,NU,117329980000003.0,130329980000003.0,10
6,NU,139209905000006.0,158209905000006.0,12
7,NU,161772430000001.0,178772430000001.0,14
8,NU,180072430000002.0,193072430000002.0,24
9,NU,202800165000001.0,215800165000001.0,15
10,NU,216705805000003.0,235705805000003.0,15
11,NU,236427450000007.0,253427450000007.0,11
12,NU,255227450000008.0,266227450000008.0,16
13,NU,266764320000008.0,285764320000008.0,24
14,NU,319575060000011.0,332575060000011.0,14
15,NU,334152950000005.0,345152950000005.0,11
16,NU,358390690000006.0,377390690000006.0,14
17,NU,409060195000004.0,425060195000004.0,12
18,NU,429278410000007.0,439278410000007.0,13
19,NU,451680725000007.0,469680725000007.0,15
20,NU,466802855000005.0,478802855000005.0,10
21,NU,480019390000008.0,492019390000008.0,11
22,NU,501612110000014.0,520612110000014.0,10
23,NU,507545620000022.0,524545620000022.0,11
24,NU,531162540000005.0,546162540000005.0,10
25,NU,550664925000006.0,562664925000006.0,10
26,NU,557775415000010.0,573775415000010.0,11
27,NU,582817045000008.0,597817045000008.0,11
28,NU,598195485000007.0,612195485000007.0,16
29,NU,612763475000011.0,624763475000011.0,11
30,NU,640711750000022.0,656711750000022.0,13
31,NU,644024630000008.0,656024630000008.0,12
32,NU,699293870000020.0,711293870000020.0,11
33,NU,705987950000009.0,721987950000009.0,15
34,NU,739393680000026.0,750393680000026.0,10
35,NU,767246595000030.0,779246595000030.0,19
36,NU,779932470000010.0,792932470000010.0,19
37,NU,792937190000016.0,810937190000016.0,11
38,NU,809544395000011.0,827544395000011.0,13
39,NU,811278320000015.0,829278320000015.0,10
40,NU,847084365000018.0,861084365000018.0,16
41,NU,863543470000014.0,873543470000014.0,12
42,NU,873680170000012.0,884680170000012.0,23
43,NU,886180170000013.0,899180170000013.0,18
44,NU,908092795000014.0,924092795000014.0,11
45,NU,925025670000036.0,939025670000036.0,11
46,NU,931497565000015.0,946497565000015.0,11
47,NU,951399950000016.0,963399950000016.0,18
48,NU,977819720000017.0,995819720000017.0,11
49,StarLight,1500000000000.0,18500000000000.0,24
50,StarLight,20400000000001.0,32400000000001.0,14
51,StarLight,33504070000001.0,50504070000001.0,24
52,StarLight,50853465000002.0,67853465000002.0,15
53,StarLight,68082240000001.0,81082240000001.0,20
54,StarLight,69553465000003.0,88553465000003.0,16
55,StarLight,83282740000002.0,97282740000002.0,22
56,StarLight,90353465000004.0,104353465000004.0,15
57,StarLight,98027505000000.0,117027505000000.0,20
58,StarLight,106053465000005.0,124053465000005.0,13
59,StarLight,117329980000003.0,130329980000003.0,20
60,StarLight,130166890000006.0,145166890000006.0,22
61,StarLight,139209905000006.0,158209905000006.0,24
62,StarLight,146229980000005.0,161229980000005.0,22
63,StarLight,161772430000001.0,178772430000001.0,28
64,StarLight,162076325000007.0,180076325000007.0,16
65,StarLight,180072430000002.0,193072430000002.0,24
66,StarLight,180562135000004.0,199562135000004.0,22
67,StarLight,202800165000001.0,215800165000001.0,30
68,StarLight,216705805000003.0,235705805000003.0,30
69,StarLight,217221360000007.0,235221360000007.0,20
70,StarLight,235706295000002.0,246706295000002.0,15
71,StarLight,236427450000007.0,253427450000007.0,22
72,StarLight,247018685000008.0,264018685000008.0,14
73,StarLight,255227450000008.0,266227450000008.0,32
74,StarLight,266764320000008.0,285764320000008.0,48
75,StarLight,285924055000009.0,298924055000009.0,18
76,StarLight,298417810000013.0,316417810000013.0,21
77,StarLight,300624055000010.0,310624055000010.0,17
78,StarLight,311385745000010.0,323385745000010.0,20
79,StarLight,319575060000011.0,332575060000011.0,28
80,StarLight,325234795000011.0,343234795000011.0,15
81,StarLight,334152950000005.0,345152950000005.0,22
82,StarLight,343596540000012.0,362596540000012.0,22
83,StarLight,345237665000005.0,358237665000005.0,12
84,StarLight,358390690000006.0,377390690000006.0,28
85,StarLight,369917810000016.0,382917810000016.0,13
86,StarLight,377799225000014.0,391799225000014.0,24
87,StarLight,392190690000007.0,408190690000007.0,30
88,StarLight,393487745000012.0,408487745000012.0,15
89,StarLight,408318020000015.0,418318020000015.0,21
90,StarLight,409060195000004.0,425060195000004.0,24
91,StarLight,421523390000016.0,431523390000016.0,22
92,StarLight,429278410000007.0,439278410000007.0,26
93,StarLight,434003630000013.0,451003630000013.0,14
94,StarLight,439352190000012.0,451352190000012.0,28
95,StarLight,451680725000007.0,469680725000007.0,30
96,StarLight,452103630000014.0,466103630000014.0,17
97,StarLight,466802855000005.0,478802855000005.0,20
98,StarLight,470112515000009.0,485112515000009.0,28
99,StarLight,480019390000008.0,492019390000008.0,22
100,StarLight,485503630000015.0,502503630000015.0,15
101,StarLight,501612110000014.0,520612110000014.0,20
102,StarLight,507545620000022.0,524545620000022.0,22
103,StarLight,521016210000016.0,531016210000016.0,22
104,StarLight,531112345000018.0,542112345000018.0,28
105,StarLight,531162540000005.0,546162540000005.0,20
106,StarLight,542967510000010.0,553967510000010.0,12
107,StarLight,545816210000017.0,556816210000017.0,12
108,StarLight,550664925000006.0,562664925000006.0,20
109,StarLight,557775415000010.0,573775415000010.0,22
110,StarLight,563716210000018.0,582716210000018.0,19
111,StarLight,573985300000019.0,589985300000019.0,20
112,StarLight,582817045000008.0,597817045000008.0,22
113,StarLight,598195485000007.0,612195485000007.0,32
114,StarLight,612763475000011.0,624763475000011.0,22
115,StarLight,613293630000011.0,624293630000011.0,24
116,StarLight,624682270000016.0,638682270000016.0,24
117,StarLight,626463475000012.0,642463475000012.0,13
118,StarLight,640711750000022.0,656711750000022.0,26
119,StarLight,644024630000008.0,656024630000008.0,24
120,StarLight,660582345000013.0,673582345000013.0,24
121,StarLight,672961460000023.0,684961460000023.0,24
122,StarLight,675612350000017.0,691612350000017.0,24
123,StarLight,686993870000019.0,697993870000019.0,12
124,StarLight,692174885000024.0,705174885000024.0,22
125,StarLight,699293870000020.0,711293870000020.0,11
126,StarLight,705987950000009.0,721987950000009.0,30
127,StarLight,711688310000025.0,728688310000025.0,13
128,StarLight,722036285000018.0,739036285000018.0,22
129,StarLight,728197400000021.0,742197400000021.0,10
130,StarLight,739393680000026.0,750393680000026.0,20
131,StarLight,741139930000019.0,752139930000019.0,14
132,StarLight,746148895000013.0,757148895000013.0,14
133,StarLight,753196365000027.0,767196365000027.0,34
134,StarLight,767246595000030.0,779246595000030.0,38
135,StarLight,769613510000022.0,784613510000022.0,12
136,StarLight,779932470000010.0,792932470000010.0,38
137,StarLight,792937190000016.0,810937190000016.0,22
138,StarLight,793413510000023.0,809413510000023.0,14
139,StarLight,798750125000032.0,808750125000032.0,14
140,StarLight,809544395000011.0,827544395000011.0,26
141,StarLight,811278320000015.0,829278320000015.0,20
142,StarLight,827684365000017.0,845684365000017.0,28
143,StarLight,829494295000020.0,843494295000020.0,20
144,StarLight,843967170000015.0,860967170000015.0,10
145,StarLight,847084365000018.0,861084365000018.0,32
146,StarLight,861321565000024.0,873321565000024.0,23
147,StarLight,863543470000014.0,873543470000014.0,24
148,StarLight,873680170000012.0,884680170000012.0,46
