,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_2,98027505000000.0,117027505000000.0,10,0.808194704787239,98027505000000.0,13.473684210526317
1,NU,Fermilab_2,161772430000001.0,178772430000001.0,14,0.9659607970556205,44744925000000.0,3.2352941176470584
2,NU,StarLight,180072430000002.0,193072430000002.0,24,0.8944600673500023,1300000000000.0,948.4615384615385
3,NU,Argonne_2,216705805000003.0,235705805000003.0,15,0.9830647920223532,23633375000000.0,0.894736842105263
4,NU,Argonne_2,409060195000004.0,425060195000004.0,12,0.9755057811743593,173354390000000.0,0.0
5,NU,UChicago_PME,531162540000005.0,546162540000005.0,10,0.9547112456618598,106102345000000.0,75.2
6,NU,Fermilab_1,550664925000006.0,562664925000006.0,10,0.8440465382227591,4502385000000.0,7.916666666666667
7,NU,Argonne_1,598195485000007.0,612195485000007.0,16,0.8174890234939378,35530560000000.0,34.0
8,NU,Argonne_3,644024630000008.0,656024630000008.0,12,0.956416212087482,31829145000000.0,7.5
9,NU,UChicago_HC,705987950000009.0,721987950000009.0,15,0.8703638658296077,49963320000000.0,73.75
10,NU,UChicago_HC,779932470000010.0,792932470000010.0,19,0.899386964123236,57944520000000.0,90.92307692307693
11,NU,Fermilab_2,809544395000011.0,827544395000011.0,13,0.8153893422455905,16611925000000.0,7.055555555555555
12,NU,Argonne_1,873680170000012.0,884680170000012.0,23,0.9423776595050153,46135775000000.0,49.81818181818182
13,NU,StarLight,886180170000013.0,899180170000013.0,18,0.9181429463809739,1500000000000.0,726.6923076923077
14,NU,Argonne_1,908092795000014.0,924092795000014.0,11,0.8219561073902214,8912625000000.0,23.875
15,NU,Fermilab_1,931497565000015.0,946497565000015.0,11,0.8472641327083023,7404770000000.0,9.333333333333334
16,NU,StarLight,951399950000016.0,963399950000016.0,18,0.8271130880904609,4902385000000.0,707.6666666666667
17,NU,UChicago_PME,977819720000017.0,995819720000017.0,11,0.8295410931217303,14419770000000.0,80.83333333333334
18,StarLight,Fermilab_1,1500000000000.0,18500000000000.0,24,0.8288319225439268,1500000000000.0,30.29411764705882
19,StarLight,Argonne_2,20400000000001.0,32400000000001.0,14,0.8846652897945152,1900000000000.0,28.416666666666664
20,StarLight,UChicago_HC,50853465000002.0,67853465000002.0,15,0.9099187375346119,18453465000000.0,113.94117647058823
21,StarLight,Fermilab_2,69553465000003.0,88553465000003.0,16,0.9057178526520043,1700000000000.0,12.73684210526316
22,StarLight,NU,90353465000004.0,104353465000004.0,15,0.928265633827875,1800000000000.0,494.7142857142858
23,StarLight,NU,106053465000005.0,124053465000005.0,13,0.8520194895474447,1700000000000.0,421.3333333333333
24,StarLight,Fermilab_2,130166890000006.0,145166890000006.0,22,0.9021777768933066,6113425000000.0,18.599999999999998
25,StarLight,UChicago_HC,162076325000007.0,180076325000007.0,16,0.971045394857414,16909435000000.0,120.22222222222223
26,StarLight,Argonne_3,247018685000008.0,264018685000008.0,14,0.9537033997792509,66942360000000.0,31.000000000000004
27,StarLight,Fermilab_2,285924055000009.0,298924055000009.0,18,0.8418562085235571,21905370000000.0,14.461538461538462
28,StarLight,Fermilab_2,300624055000010.0,310624055000010.0,17,0.9223159460743643,1700000000000.0,12.200000000000001
29,StarLight,Fermilab_2,325234795000011.0,343234795000011.0,15,0.9349378790869555,14610740000000.0,12.833333333333332
30,StarLight,Argonne_3,393487745000012.0,408487745000012.0,15,0.8720527769367287,50252950000000.0,42.2
31,StarLight,Argonne_2,434003630000013.0,451003630000013.0,14,0.916993249682459,25515885000000.0,29.823529411764707
32,StarLight,UChicago_PME,452103630000014.0,466103630000014.0,17,0.8752594600302706,1100000000000.0,208.85714285714286
33,StarLight,Fermilab_1,485503630000015.0,502503630000015.0,15,0.8073919396001394,19400000000000.0,20.47058823529412
34,StarLight,UChicago_HC,521016210000016.0,531016210000016.0,22,0.8200944579501374,18512580000000.0,161.5
35,StarLight,UChicago_PME,545816210000017.0,556816210000017.0,12,0.9736076191258398,14800000000000.0,149.72727272727272
36,StarLight,UChicago_PME,563716210000018.0,582716210000018.0,19,0.8274379911114557,6900000000000.0,231.63157894736844
37,StarLight,Argonne_2,686993870000019.0,697993870000019.0,12,0.9831072807829435,104277660000000.0,5.363636363636363
38,StarLight,NU,699293870000020.0,711293870000020.0,11,0.9299465751526479,1300000000000.0,357.0
39,StarLight,Argonne_2,728197400000021.0,742197400000021.0,10,0.9811699972729931,16903530000000.0,4.357142857142858
40,StarLight,Fermilab_2,769613510000022.0,784613510000022.0,12,0.8994468301758852,27416110000000.0,9.799999999999999
41,StarLight,Fermilab_2,793413510000023.0,809413510000023.0,14,0.9773864817508027,8800000000000.0,5.75
42,StarLight,Fermilab_2,861321565000024.0,873321565000024.0,23,0.941025695887358,51908055000000.0,17.75
43,StarLight,Argonne_3,940056865000025.0,959056865000025.0,10,0.8530910863037555,66735300000000.0,20.42105263157895
44,UChicago_PME,Argonne_2,63470940000000.0,82470940000000.0,15,0.962845148118856,63470940000000.0,23.57894736842105
45,UChicago_PME,Argonne_2,113080830000001.0,123080830000001.0,10,0.8295925760580437,30609890000000.0,17.1
46,UChicago_PME,Argonne_3,134401180000002.0,150401180000002.0,14,0.8515637355125488,11320350000000.0,23.375
47,UChicago_PME,Argonne_3,283204110000003.0,302204110000003.0,14,0.8781213874425952,132802930000000.0,22.73684210526316
48,UChicago_PME,Argonne_2,316352950000004.0,332352950000004.0,12,0.960856570884214,14148840000000.0,18.125
49,UChicago_PME,NU,334152950000005.0,345152950000005.0,11,0.9814080829849559,1800000000000.0,12.818181818181818
50,UChicago_PME,NU,358390690000006.0,377390690000006.0,14,0.9165135447799059,13237740000000.0,82.10526315789474
51,UChicago_PME,Fermilab_2,392190690000007.0,408190690000007.0,15,0.8659905018545458,14800000000000.0,8.5
52,UChicago_PME,Argonne_3,415602900000008.0,433602900000008.0,10,0.9350433702570724,7412210000000.0,14.666666666666668
53,UChicago_PME,Fermilab_2,470112515000009.0,485112515000009.0,14,0.8171684973747025,36509615000000.0,8.066666666666666
54,UChicago_PME,NU,557775415000010.0,573775415000010.0,11,0.8575945720373346,72662900000000.0,66.6875
55,UChicago_PME,NU,612763475000011.0,624763475000011.0,11,0.9896798251088115,38988060000000.0,6.083333333333333
56,UChicago_PME,StarLight,626463475000012.0,642463475000012.0,13,0.8785067707569276,1700000000000.0,132.5625
57,UChicago_PME,Fermilab_2,660582345000013.0,673582345000013.0,12,0.8433002041974841,18118870000000.0,6.3076923076923075
58,UChicago_PME,Argonne_2,698427115000014.0,715427115000014.0,19,0.8587566032642706,24844770000000.0,30.058823529411764
59,UChicago_PME,Argonne_1,742996305000015.0,760996305000015.0,10,0.8265893768333977,27569190000000.0,24.5
60,UChicago_PME,NU,792937190000016.0,810937190000016.0,11,0.8507912200756698,31940885000000.0,63.77777777777778
61,UChicago_PME,Fermilab_2,827684365000017.0,845684365000017.0,14,0.979041599968118,16747175000000.0,0.611111111111111
62,UChicago_PME,NU,847084365000018.0,861084365000018.0,16,0.9245099293630896,1400000000000.0,96.35714285714286
63,UChicago_PME,Fermilab_2,969052535000019.0,988052535000019.0,10,0.9707949773468634,107968170000000.0,1.0
64,UChicago_HC,Argonne_2,32568410000000.0,50568410000000.0,19,0.9602548930412794,32568410000000.0,9.166666666666668
65,UChicago_HC,Fermilab_1,68082240000001.0,81082240000001.0,10,0.9396852689894187,17513830000000.0,7.461538461538461
66,UChicago_HC,NU,83282740000002.0,97282740000002.0,11,0.9717283864331809,2200500000000.0,9.928571428571429
67,UChicago_HC,NU,117329980000003.0,130329980000003.0,10,0.9698920822379073,20047240000000.0,8.23076923076923
68,UChicago_HC,UChicago_PME,132029980000004.0,145029980000004.0,17,0.8186584217502828,1700000000000.0,2372.769230769231
69,UChicago_HC,Fermilab_1,146229980000005.0,161229980000005.0,11,0.9125844129759474,1200000000000.0,8.266666666666666
70,UChicago_HC,Argonne_3,193249550000006.0,205249550000006.0,10,0.9684230774197828,32019570000000.0,2.416666666666667
71,UChicago_HC,NU,236427450000007.0,253427450000007.0,11,0.8473533845340663,31177900000000.0,42.11764705882353
72,UChicago_HC,NU,255227450000008.0,266227450000008.0,16,0.8540721628292223,1800000000000.0,63.81818181818181
73,UChicago_HC,UChicago_PME,267527450000009.0,284527450000009.0,19,0.8322987291637024,1300000000000.0,2650.5882352941176
74,UChicago_HC,Fermilab_1,311385745000010.0,323385745000010.0,10,0.9441544339109266,26858295000000.0,7.833333333333334
75,UChicago_HC,UChicago_PME,324785745000011.0,335785745000011.0,19,0.8970216810582395,1400000000000.0,2683.909090909091
76,UChicago_HC,Fermilab_2,439352190000012.0,451352190000012.0,14,0.9755871662811761,103566445000000.0,0.8333333333333333
77,UChicago_HC,Argonne_1,469697320000013.0,482697320000013.0,10,0.811070870216195,18345130000000.0,13.461538461538462
78,UChicago_HC,NU,501612110000014.0,520612110000014.0,10,0.935898749437716,18914790000000.0,37.63157894736842
79,UChicago_HC,Argonne_1,591647110000015.0,603647110000015.0,12,0.8238791170242643,71035000000000.0,20.416666666666668
80,UChicago_HC,Fermilab_1,624682270000016.0,638682270000016.0,12,0.8570953116948354,21035160000000.0,10.642857142857144
