,Node,Start_time,End_time,Memory_size
55,NU,629368250000031.0,640368250000031.0,10
56,NU,641968250000032.0,658968250000032.0,10
57,NU,660868250000033.0,670868250000033.0,11
58,NU,672668250000034.0,684668250000034.0,11
59,NU,676738660000033.0,687738660000033.0,11
60,NU,686468250000035.0,704468250000035.0,11
61,NU,705711665000032.0,720711665000032.0,10
62,NU,705768250000036.0,721768250000036.0,10
63,NU,723368250000037.0,734368250000037.0,10
64,NU,735112165000034.0,750112165000034.0,10
65,NU,738254490000037.0,754254490000037.0,10
66,NU,750170635000038.0,767170635000038.0,11
67,NU,756656755000038.0,775656755000038.0,10
68,NU,773774610000039.0,791774610000039.0,10
69,NU,793274610000040.0,804274610000040.0,11
70,NU,797956755000040.0,812956755000040.0,10
71,NU,806174610000041.0,819174610000041.0,10
72,NU,814322205000025.0,833322205000025.0,12
73,NU,820574610000042.0,839574610000042.0,11
74,NU,833909750000044.0,844909750000044.0,11
75,NU,839715685000028.0,854715685000028.0,10
76,NU,855181765000043.0,866181765000043.0,10
77,NU,862523380000041.0,878523380000041.0,11
78,NU,869244785000033.0,880244785000033.0,12
79,NU,878989645000044.0,893989645000044.0,11
80,NU,880839125000030.0,899839125000030.0,10
81,NU,894480670000044.0,912480670000044.0,11
82,NU,900889645000045.0,911889645000045.0,11
83,NU,912889645000046.0,926889645000046.0,11
84,NU,914280670000045.0,932280670000045.0,11
85,NU,926923080000027.0,937923080000027.0,14
86,NU,933289645000047.0,952289645000047.0,11
87,NU,945170875000034.0,962170875000034.0,14
88,NU,953889645000048.0,972889645000048.0,11
89,NU,965074355000035.0,978074355000035.0,14
90,NU,973039615000052.0,983039615000052.0,10
91,NU,978452375000047.0,990452375000047.0,11
92,NU,983289645000049.0,993289645000049.0,10
93,NU,996874355000037.0,1009874355000037.0,15
94,StarLight,1100000000000.0,18100000000000.0,21
95,StarLight,1800000000000.0,17800000000000.0,10
96,StarLight,1200000000000.0,20200000000000.0,22
97,StarLight,3502265000000.0,14502265000000.0,14
98,StarLight,15948720000000.0,27948720000000.0,22
99,StarLight,21500000000001.0,38500000000001.0,20
100,StarLight,21300000000001.0,36300000000001.0,10
101,StarLight,29329115000001.0,45329115000001.0,16
102,StarLight,29748720000001.0,47748720000001.0,11
103,StarLight,31806115000001.0,43806115000001.0,24
104,StarLight,39412580000002.0,56412580000002.0,30
105,StarLight,44400000000003.0,54400000000003.0,10
106,StarLight,46929115000002.0,62929115000002.0,20
107,StarLight,52704000000002.0,62704000000002.0,29
108,StarLight,56467025000002.0,68467025000002.0,20
109,StarLight,64629115000003.0,82629115000003.0,22
110,StarLight,64331350000002.0,76331350000002.0,22
111,StarLight,69567025000003.0,85567025000003.0,22
112,StarLight,77701000000003.0,88701000000003.0,11
113,StarLight,78131350000003.0,91131350000003.0,20
114,StarLight,86567025000004.0,105567025000004.0,22
115,StarLight,89946225000004.0,103946225000004.0,24
116,StarLight,104501000000004.0,116501000000004.0,10
117,StarLight,111782325000005.0,126782325000005.0,22
118,StarLight,120894935000004.0,130894935000004.0,24
119,StarLight,121268970000005.0,133268970000005.0,20
120,StarLight,127245700000007.0,138245700000007.0,10
121,StarLight,127782325000006.0,139782325000006.0,10
122,StarLight,132309980000005.0,142309980000005.0,13
123,StarLight,134101225000005.0,149101225000005.0,22
124,StarLight,135901000000006.0,154901000000006.0,10
125,StarLight,137707240000005.0,153707240000005.0,24
126,StarLight,143389285000007.0,155389285000007.0,20
127,StarLight,147809980000006.0,161809980000006.0,10
128,StarLight,153894905000006.0,167894905000006.0,20
129,StarLight,156801000000007.0,175801000000007.0,20
130,StarLight,162809980000007.0,180809980000007.0,23
131,StarLight,168789285000008.0,184789285000008.0,22
132,StarLight,174932885000007.0,187932885000007.0,20
133,StarLight,178345700000010.0,195345700000010.0,20
134,StarLight,186389285000009.0,202389285000009.0,20
135,StarLight,191625865000008.0,210625865000008.0,14
136,StarLight,191592475000007.0,209592475000007.0,22
137,StarLight,196017195000006.0,210017195000006.0,15
138,StarLight,204189285000010.0,216189285000010.0,20
139,StarLight,204332885000009.0,220332885000009.0,11
140,StarLight,211148465000012.0,221148465000012.0,10
141,StarLight,217989285000011.0,230989285000011.0,10
142,StarLight,233091845000012.0,245091845000012.0,20
143,StarLight,234495555000009.0,251495555000009.0,15
144,StarLight,241092280000012.0,255092280000012.0,11
145,StarLight,250103085000013.0,263103085000013.0,22
146,StarLight,251548465000014.0,263548465000014.0,20
147,StarLight,252632885000011.0,264632885000011.0,20
148,StarLight,255095555000010.0,266095555000010.0,11
149,StarLight,264203085000014.0,279203085000014.0,20
150,StarLight,265148465000015.0,283148465000015.0,20
151,StarLight,265011135000010.0,284011135000010.0,11
152,StarLight,268895555000011.0,281895555000011.0,39
153,StarLight,279336530000013.0,297336530000013.0,10
154,StarLight,282103880000015.0,297103880000015.0,20
155,StarLight,283210665000014.0,294210665000014.0,22
156,StarLight,285111135000011.0,299111135000011.0,11
157,StarLight,297518070000012.0,308518070000012.0,24
158,StarLight,299003880000016.0,315003880000016.0,20
159,StarLight,306112950000010.0,318112950000010.0,22
160,StarLight,308957435000010.0,325957435000010.0,24
161,StarLight,315648465000018.0,329648465000018.0,11
162,StarLight,321358485000013.0,331358485000013.0,20
163,StarLight,333258485000014.0,348258485000014.0,22
164,StarLight,342813320000017.0,353813320000017.0,22
165,StarLight,345822090000012.0,362822090000012.0,25
166,StarLight,355713320000018.0,368713320000018.0,22
167,StarLight,361467785000013.0,379467785000013.0,24
168,StarLight,362842530000016.0,374842530000016.0,22
169,StarLight,369335965000018.0,384335965000018.0,22
170,StarLight,371186255000013.0,385186255000013.0,10
171,StarLight,375249935000013.0,392249935000013.0,24
172,StarLight,379553465000017.0,389553465000017.0,22
173,StarLight,385313320000019.0,402313320000019.0,20
174,StarLight,386981670000014.0,400981670000014.0,20
175,StarLight,393086255000014.0,409086255000014.0,17
176,StarLight,394449935000014.0,409449935000014.0,10
177,StarLight,396356655000011.0,413356655000011.0,24
178,StarLight,403413320000020.0,422413320000020.0,20
179,StarLight,410686255000015.0,425686255000015.0,13
180,StarLight,410558985000018.0,428558985000018.0,22
181,StarLight,415356655000012.0,425356655000012.0,20
182,StarLight,423913320000021.0,437913320000021.0,20
183,StarLight,424449935000016.0,441449935000016.0,14
184,StarLight,428288940000016.0,440288940000016.0,21
185,StarLight,433810400000015.0,443810400000015.0,20
186,StarLight,434367180000022.0,450367180000022.0,10
187,StarLight,439813320000022.0,450813320000022.0,20
188,StarLight,449826210000016.0,468826210000016.0,24
189,StarLight,451104825000017.0,464104825000017.0,24
190,StarLight,451813320000023.0,470813320000023.0,10
191,StarLight,464250435000018.0,476250435000018.0,13
192,StarLight,469510725000021.0,479510725000021.0,22
193,StarLight,475726640000024.0,492726640000024.0,22
194,StarLight,480915955000018.0,491915955000018.0,10
195,StarLight,494326640000025.0,510326640000025.0,20
196,StarLight,494019100000019.0,510019100000019.0,20
197,StarLight,507550435000020.0,524550435000020.0,50
198,StarLight,512126640000026.0,528126640000026.0,20
199,StarLight,513719100000020.0,527719100000020.0,14
200,StarLight,525403165000023.0,539403165000023.0,22
201,StarLight,525881535000023.0,544881535000023.0,20
202,StarLight,529256725000021.0,546256725000021.0,30
203,StarLight,529319100000021.0,547319100000021.0,14
204,StarLight,539734590000027.0,552734590000027.0,20
205,StarLight,544903165000024.0,562903165000024.0,22
206,StarLight,546581535000024.0,559581535000024.0,11
207,StarLight,546819655000028.0,561819655000028.0,20
208,StarLight,552991965000020.0,565991965000020.0,22
209,StarLight,554534590000028.0,569534590000028.0,11
210,StarLight,562692910000022.0,572692910000022.0,28
211,StarLight,570241075000029.0,580241075000029.0,22
212,StarLight,573534590000029.0,583534590000029.0,20
213,StarLight,576592910000023.0,593592910000023.0,12
214,StarLight,583781535000026.0,600781535000026.0,20
215,StarLight,586438180000022.0,604438180000022.0,23
216,StarLight,589156415000018.0,600156415000018.0,12
217,StarLight,590103165000026.0,607103165000026.0,11
218,StarLight,602681535000027.0,614681535000027.0,22
219,StarLight,605440710000030.0,618440710000030.0,20
220,StarLight,604828335000024.0,621828335000024.0,20
221,StarLight,616046740000023.0,631046740000023.0,14
222,StarLight,616481535000028.0,632481535000028.0,22
223,StarLight,629368250000031.0,640368250000031.0,20
224,StarLight,631342075000033.0,644342075000033.0,10
225,StarLight,641968250000032.0,658968250000032.0,20
226,StarLight,647781535000030.0,660781535000030.0,20
227,StarLight,652202940000024.0,664202940000024.0,12
228,StarLight,660868250000033.0,670868250000033.0,22
229,StarLight,672668250000034.0,684668250000034.0,22
230,StarLight,676738660000033.0,687738660000033.0,22
231,StarLight,686468250000035.0,704468250000035.0,11
232,StarLight,705711665000032.0,720711665000032.0,20
233,StarLight,705338660000035.0,719338660000035.0,10
234,StarLight,705768250000036.0,721768250000036.0,20
235,StarLight,711829765000025.0,725829765000025.0,10
236,StarLight,711981535000033.0,721981535000033.0,20
237,StarLight,720929075000027.0,737929075000027.0,20
238,StarLight,722311665000033.0,732311665000033.0,10
239,StarLight,723368250000037.0,734368250000037.0,20
240,StarLight,731736060000026.0,742736060000026.0,10
241,StarLight,733016565000025.0,750016565000025.0,26
242,StarLight,735112165000034.0,750112165000034.0,20
243,StarLight,738254490000037.0,754254490000037.0,20
244,StarLight,745698465000023.0,758698465000023.0,21
245,StarLight,750170635000038.0,767170635000038.0,22
246,StarLight,753422855000026.0,772422855000026.0,28
247,StarLight,756656755000038.0,775656755000038.0,20
248,StarLight,768139815000029.0,784139815000029.0,32
249,StarLight,767958075000027.0,786958075000027.0,11
250,StarLight,773774610000039.0,791774610000039.0,20
251,StarLight,777156755000039.0,796156755000039.0,10
252,StarLight,788758075000028.0,802758075000028.0,37
253,StarLight,790887775000042.0,802887775000042.0,11
254,StarLight,793274610000040.0,804274610000040.0,22
255,StarLight,797956755000040.0,812956755000040.0,20
256,StarLight,806174610000041.0,819174610000041.0,20
257,StarLight,813322015000030.0,826322015000030.0,24
258,StarLight,814322205000025.0,833322205000025.0,24
259,StarLight,820574610000042.0,839574610000042.0,11
260,StarLight,822681520000029.0,840681520000029.0,16
261,StarLight,823493305000039.0,837493305000039.0,11
262,StarLight,828022015000031.0,841022015000031.0,23
263,StarLight,833909750000044.0,844909750000044.0,22
264,StarLight,838623970000026.0,856623970000026.0,10
265,StarLight,839715685000028.0,854715685000028.0,20
266,StarLight,844727385000032.0,858727385000032.0,28
267,StarLight,845823380000040.0,860823380000040.0,20
268,StarLight,846009750000045.0,857009750000045.0,11
269,StarLight,855181765000043.0,866181765000043.0,20
270,StarLight,862523380000041.0,878523380000041.0,22
271,StarLight,866414740000030.0,883414740000030.0,10
272,StarLight,869244785000033.0,880244785000033.0,24
273,StarLight,872000575000042.0,891000575000042.0,22
274,StarLight,878989645000044.0,893989645000044.0,22
275,StarLight,880839125000030.0,899839125000030.0,20
276,StarLight,883940645000042.0,896940645000042.0,22
277,StarLight,892614740000031.0,908614740000031.0,12
278,StarLight,894480670000044.0,912480670000044.0,22
279,StarLight,897300575000043.0,911300575000043.0,22
280,StarLight,900889645000045.0,911889645000045.0,22
281,StarLight,908409750000049.0,920409750000049.0,11
282,StarLight,910514740000032.0,925514740000032.0,10
283,StarLight,912889645000046.0,926889645000046.0,22
284,StarLight,914280670000045.0,932280670000045.0,22
285,StarLight,913540645000044.0,928540645000044.0,10
286,StarLight,926923080000027.0,937923080000027.0,28
287,StarLight,931229490000031.0,949229490000031.0,28
288,StarLight,933289645000047.0,952289645000047.0,22
289,StarLight,945170875000034.0,962170875000034.0,28
290,StarLight,946901075000045.0,963901075000045.0,10
291,StarLight,953889645000048.0,972889645000048.0,22
292,StarLight,963966755000033.0,977966755000033.0,23
293,StarLight,965074355000035.0,978074355000035.0,28
294,StarLight,973039615000052.0,983039615000052.0,20
295,StarLight,978452375000047.0,990452375000047.0,22
296,StarLight,979566755000034.0,998566755000034.0,15
297,StarLight,983289645000049.0,993289645000049.0,20
298,StarLight,990877535000046.0,1008877535000046.0,20
299,StarLight,996874355000037.0,1009874355000037.0,30
300,UChicago_PME,1100000000000.0,18100000000000.0,21
301,UChicago_PME,1200000000000.0,20200000000000.0,22
302,UChicago_PME,19100000000001.0,33100000000001.0,13
303,UChicago_PME,21500000000001.0,38500000000001.0,10
304,UChicago_PME,21300000000001.0,36300000000001.0,20
305,UChicago_PME,32600000000002.0,42600000000002.0,11
306,UChicago_PME,39412580000002.0,56412580000002.0,15
307,UChicago_PME,46929115000002.0,62929115000002.0,40
308,UChicago_PME,62920720000003.0,79920720000003.0,15
309,UChicago_PME,63945630000002.0,78945630000002.0,22
310,UChicago_PME,64629115000003.0,82629115000003.0,22
311,UChicago_PME,79245700000005.0,94245700000005.0,22
312,UChicago_PME,80445630000003.0,95445630000003.0,22
313,UChicago_PME,96045700000006.0,111045700000006.0,20
314,UChicago_PME,106091260000004.0,118091260000004.0,20
315,UChicago_PME,113752020000003.0,125752020000003.0,20
316,UChicago_PME,119791260000005.0,137791260000005.0,20
317,UChicago_PME,120894935000004.0,130894935000004.0,12
318,UChicago_PME,134101225000005.0,149101225000005.0,11
319,UChicago_PME,137707240000005.0,153707240000005.0,24
320,UChicago_PME,140045700000008.0,156045700000008.0,22
321,UChicago_PME,151801225000006.0,165801225000006.0,13
322,UChicago_PME,153894905000006.0,167894905000006.0,20
323,UChicago_PME,174932885000007.0,187932885000007.0,20
324,UChicago_PME,176717195000005.0,191717195000005.0,26
325,UChicago_PME,189632885000008.0,202632885000008.0,22
326,UChicago_PME,191592475000007.0,209592475000007.0,11
327,UChicago_PME,197245700000011.0,207245700000011.0,10
328,UChicago_PME,204332885000009.0,220332885000009.0,22
329,UChicago_PME,211392475000008.0,230392475000008.0,25
330,UChicago_PME,221629405000007.0,231629405000007.0,14
331,UChicago_PME,221732885000010.0,232732885000010.0,20
332,UChicago_PME,231792475000009.0,249792475000009.0,11
333,UChicago_PME,234495555000009.0,251495555000009.0,30
334,UChicago_PME,252632885000011.0,264632885000011.0,20
335,UChicago_PME,255095555000010.0,266095555000010.0,11
336,UChicago_PME,256292280000013.0,267292280000013.0,20
337,UChicago_PME,265832885000012.0,276832885000012.0,22
338,UChicago_PME,268170605000008.0,284170605000008.0,24
339,UChicago_PME,279336530000013.0,297336530000013.0,20
340,UChicago_PME,284748465000016.0,296748465000016.0,20
341,UChicago_PME,297518070000012.0,308518070000012.0,48
342,UChicago_PME,306112950000010.0,318112950000010.0,11
343,UChicago_PME,308957435000010.0,325957435000010.0,24
344,UChicago_PME,308736530000014.0,320736530000014.0,10
345,UChicago_PME,321358485000013.0,331358485000013.0,20
346,UChicago_PME,322122090000011.0,341122090000011.0,13
347,UChicago_PME,326236530000015.0,342236530000015.0,11
348,UChicago_PME,331820705000016.0,344820705000016.0,22
349,UChicago_PME,333258485000014.0,348258485000014.0,11
350,UChicago_PME,342813320000017.0,353813320000017.0,22
351,UChicago_PME,345822090000012.0,362822090000012.0,25
352,UChicago_PME,348629845000017.0,365629845000017.0,20
353,UChicago_PME,353862175000020.0,363862175000020.0,11
354,UChicago_PME,355713320000018.0,368713320000018.0,11
355,UChicago_PME,362842530000016.0,374842530000016.0,22
356,UChicago_PME,371186255000013.0,385186255000013.0,20
357,UChicago_PME,375249935000013.0,392249935000013.0,12
358,UChicago_PME,379553465000017.0,389553465000017.0,22
359,UChicago_PME,385862175000022.0,404862175000022.0,10
360,UChicago_PME,386981670000014.0,400981670000014.0,20
361,UChicago_PME,391053465000018.0,403053465000018.0,10
362,UChicago_PME,394449935000014.0,409449935000014.0,10
363,UChicago_PME,404653465000019.0,422653465000019.0,11
364,UChicago_PME,410558985000018.0,428558985000018.0,11
365,UChicago_PME,410449935000015.0,423449935000015.0,17
366,UChicago_PME,424449935000016.0,441449935000016.0,14
367,UChicago_PME,426862175000024.0,443862175000024.0,20
368,UChicago_PME,433810400000015.0,443810400000015.0,20
369,UChicago_PME,443850435000017.0,462850435000017.0,13
370,UChicago_PME,443903165000020.0,461903165000020.0,20
371,UChicago_PME,451867180000023.0,462867180000023.0,11
372,UChicago_PME,463203165000021.0,475203165000021.0,10
373,UChicago_PME,464250435000018.0,476250435000018.0,13
374,UChicago_PME,464665175000025.0,477665175000025.0,20
375,UChicago_PME,475726640000024.0,492726640000024.0,22
376,UChicago_PME,477832090000024.0,493832090000024.0,20
377,UChicago_PME,478250435000019.0,493250435000019.0,22
378,UChicago_PME,493178885000026.0,507178885000026.0,20
379,UChicago_PME,494003165000022.0,511003165000022.0,22
380,UChicago_PME,494019100000019.0,510019100000019.0,20
381,UChicago_PME,507550435000020.0,524550435000020.0,25
382,UChicago_PME,511008895000015.0,525008895000015.0,34
383,UChicago_PME,525403165000023.0,539403165000023.0,22
384,UChicago_PME,525881535000023.0,544881535000023.0,20
385,UChicago_PME,527832090000026.0,546832090000026.0,10
386,UChicago_PME,529256725000021.0,546256725000021.0,15
387,UChicago_PME,539734590000027.0,552734590000027.0,20
388,UChicago_PME,544903165000024.0,562903165000024.0,22
389,UChicago_PME,552991965000020.0,565991965000020.0,22
390,UChicago_PME,563055415000016.0,573055415000016.0,24
391,UChicago_PME,562692910000022.0,572692910000022.0,14
392,UChicago_PME,566336660000028.0,582336660000028.0,20
393,UChicago_PME,573703165000025.0,588703165000025.0,22
394,UChicago_PME,576592910000023.0,593592910000023.0,12
395,UChicago_PME,583781535000026.0,600781535000026.0,20
396,UChicago_PME,590103165000026.0,607103165000026.0,22
397,UChicago_PME,602681535000027.0,614681535000027.0,22
398,UChicago_PME,604828335000024.0,621828335000024.0,10
399,UChicago_PME,608803165000027.0,619803165000027.0,22
400,UChicago_PME,616481535000028.0,632481535000028.0,11
401,UChicago_PME,618642075000032.0,628642075000032.0,22
402,UChicago_PME,621503165000028.0,632503165000028.0,10
403,UChicago_PME,632862735000019.0,645862735000019.0,28
404,UChicago_PME,636103165000029.0,647103165000029.0,20
405,UChicago_PME,645842075000034.0,659842075000034.0,10
406,UChicago_PME,647138660000032.0,664138660000032.0,10
407,UChicago_PME,646862735000020.0,664862735000020.0,26
408,UChicago_PME,647781535000030.0,660781535000030.0,20
409,UChicago_PME,660868250000033.0,670868250000033.0,22
410,UChicago_PME,665411665000030.0,678411665000030.0,20
411,UChicago_PME,672668250000034.0,684668250000034.0,22
412,UChicago_PME,679811665000031.0,692811665000031.0,22
413,UChicago_PME,688938660000034.0,703938660000034.0,11
414,UChicago_PME,693712575000021.0,704712575000021.0,46
415,UChicago_PME,705187775000037.0,723187775000037.0,20
416,UChicago_PME,705711665000032.0,720711665000032.0,20
417,UChicago_PME,711981535000033.0,721981535000033.0,10
418,UChicago_PME,720929075000027.0,737929075000027.0,10
419,UChicago_PME,722311665000033.0,732311665000033.0,20
420,UChicago_PME,723368250000037.0,734368250000037.0,10
421,UChicago_PME,725591405000022.0,738591405000022.0,22
422,UChicago_PME,733016565000025.0,750016565000025.0,13
423,UChicago_PME,735112165000034.0,750112165000034.0,20
424,UChicago_PME,750170635000038.0,767170635000038.0,22
425,UChicago_PME,751612165000035.0,768612165000035.0,11
426,UChicago_PME,753422855000026.0,772422855000026.0,14
427,UChicago_PME,768139815000029.0,784139815000029.0,16
428,UChicago_PME,767958075000027.0,786958075000027.0,22
429,UChicago_PME,772813665000036.0,783813665000036.0,20
430,UChicago_PME,784422855000027.0,798422855000027.0,30
431,UChicago_PME,787414665000037.0,797414665000037.0,20
432,UChicago_PME,798514665000038.0,811514665000038.0,22
433,UChicago_PME,803987775000043.0,822987775000043.0,22
434,UChicago_PME,806174610000041.0,819174610000041.0,10
435,UChicago_PME,813322015000030.0,826322015000030.0,24
436,UChicago_PME,824319735000039.0,843319735000039.0,20
437,UChicago_PME,839715685000028.0,854715685000028.0,10
438,UChicago_PME,844727385000032.0,858727385000032.0,14
439,UChicago_PME,845823380000040.0,860823380000040.0,20
440,UChicago_PME,857620255000029.0,873620255000029.0,11
441,UChicago_PME,860467755000042.0,872467755000042.0,20
442,UChicago_PME,862523380000041.0,878523380000041.0,22
443,UChicago_PME,872000575000042.0,891000575000042.0,11
444,UChicago_PME,878989645000044.0,893989645000044.0,22
445,UChicago_PME,880839125000030.0,899839125000030.0,10
446,UChicago_PME,883940645000042.0,896940645000042.0,22
447,UChicago_PME,897300575000043.0,911300575000043.0,11
448,UChicago_PME,898540645000043.0,912540645000043.0,11
449,UChicago_PME,900889645000045.0,911889645000045.0,22
450,UChicago_PME,913540645000044.0,928540645000044.0,20
451,UChicago_PME,930040645000045.0,949040645000045.0,22
452,UChicago_PME,931229490000031.0,949229490000031.0,14
453,UChicago_PME,946247500000028.0,960247500000028.0,26
454,UChicago_PME,950640645000046.0,963640645000046.0,22
455,UChicago_PME,962533990000032.0,977533990000032.0,11
456,UChicago_PME,966989810000046.0,982989810000046.0,20
457,UChicago_PME,978452375000047.0,990452375000047.0,22
458,UChicago_PME,978633990000033.0,997633990000033.0,18
459,UChicago_PME,983289645000049.0,993289645000049.0,10
460,UChicago_PME,990877535000046.0,1008877535000046.0,20
461,UChicago_PME,991852375000048.0,1009852375000048.0,11
462,UChicago_HC,1200000000000.0,20200000000000.0,11
463,UChicago_HC,21300000000001.0,36300000000001.0,10
464,UChicago_HC,46929115000002.0,62929115000002.0,20
465,UChicago_HC,63945630000002.0,78945630000002.0,11
466,UChicago_HC,79245700000005.0,94245700000005.0,11
467,UChicago_HC,80445630000003.0,95445630000003.0,11
468,UChicago_HC,96045700000006.0,111045700000006.0,10
469,UChicago_HC,106091260000004.0,118091260000004.0,10
470,UChicago_HC,113752020000003.0,125752020000003.0,10
471,UChicago_HC,119791260000005.0,137791260000005.0,10
472,UChicago_HC,137707240000005.0,153707240000005.0,12
473,UChicago_HC,140045700000008.0,156045700000008.0,11
474,UChicago_HC,153894905000006.0,167894905000006.0,10
475,UChicago_HC,174932885000007.0,187932885000007.0,10
476,UChicago_HC,176717195000005.0,191717195000005.0,13
477,UChicago_HC,189632885000008.0,202632885000008.0,11
478,UChicago_HC,204332885000009.0,220332885000009.0,11
479,UChicago_HC,221732885000010.0,232732885000010.0,10
480,UChicago_HC,234495555000009.0,251495555000009.0,15
481,UChicago_HC,252632885000011.0,264632885000011.0,10
482,UChicago_HC,256292280000013.0,267292280000013.0,10
483,UChicago_HC,265832885000012.0,276832885000012.0,11
484,UChicago_HC,268170605000008.0,284170605000008.0,12
485,UChicago_HC,279336530000013.0,297336530000013.0,10
486,UChicago_HC,284748465000016.0,296748465000016.0,10
487,UChicago_HC,297518070000012.0,308518070000012.0,24
488,UChicago_HC,308957435000010.0,325957435000010.0,12
489,UChicago_HC,308736530000014.0,320736530000014.0,10
490,UChicago_HC,321358485000013.0,331358485000013.0,10
491,UChicago_HC,326236530000015.0,342236530000015.0,11
492,UChicago_HC,331820705000016.0,344820705000016.0,11
493,UChicago_HC,342813320000017.0,353813320000017.0,11
494,UChicago_HC,348629845000017.0,365629845000017.0,10
495,UChicago_HC,362842530000016.0,374842530000016.0,11
496,UChicago_HC,371186255000013.0,385186255000013.0,10
497,UChicago_HC,379553465000017.0,389553465000017.0,11
498,UChicago_HC,386981670000014.0,400981670000014.0,10
499,UChicago_HC,391053465000018.0,403053465000018.0,10
500,UChicago_HC,404653465000019.0,422653465000019.0,11
501,UChicago_HC,426862175000024.0,443862175000024.0,10
502,UChicago_HC,433810400000015.0,443810400000015.0,10
503,UChicago_HC,443850435000017.0,462850435000017.0,13
504,UChicago_HC,443903165000020.0,461903165000020.0,10
505,UChicago_HC,463203165000021.0,475203165000021.0,10
506,UChicago_HC,464665175000025.0,477665175000025.0,10
507,UChicago_HC,475726640000024.0,492726640000024.0,11
508,UChicago_HC,477832090000024.0,493832090000024.0,10
509,UChicago_HC,493178885000026.0,507178885000026.0,10
510,UChicago_HC,494003165000022.0,511003165000022.0,11
511,UChicago_HC,511008895000015.0,525008895000015.0,17
512,UChicago_HC,525403165000023.0,539403165000023.0,11
513,UChicago_HC,525881535000023.0,544881535000023.0,10
514,UChicago_HC,539734590000027.0,552734590000027.0,10
515,UChicago_HC,544903165000024.0,562903165000024.0,11
516,UChicago_HC,552991965000020.0,565991965000020.0,11
517,UChicago_HC,563055415000016.0,573055415000016.0,12
518,UChicago_HC,566336660000028.0,582336660000028.0,10
519,UChicago_HC,573703165000025.0,588703165000025.0,11
520,UChicago_HC,583781535000026.0,600781535000026.0,10
521,UChicago_HC,590103165000026.0,607103165000026.0,11
522,UChicago_HC,602681535000027.0,614681535000027.0,11
523,UChicago_HC,608803165000027.0,619803165000027.0,11
524,UChicago_HC,618642075000032.0,628642075000032.0,11
525,UChicago_HC,621503165000028.0,632503165000028.0,10
526,UChicago_HC,632862735000019.0,645862735000019.0,14
527,UChicago_HC,636103165000029.0,647103165000029.0,10
528,UChicago_HC,647781535000030.0,660781535000030.0,10
529,UChicago_HC,660868250000033.0,670868250000033.0,11
530,UChicago_HC,665411665000030.0,678411665000030.0,10
531,UChicago_HC,672668250000034.0,684668250000034.0,11
532,UChicago_HC,679811665000031.0,692811665000031.0,11
533,UChicago_HC,693712575000021.0,704712575000021.0,23
534,UChicago_HC,705187775000037.0,723187775000037.0,10
535,UChicago_HC,705711665000032.0,720711665000032.0,10
536,UChicago_HC,722311665000033.0,732311665000033.0,10
