,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_1,1900000000000.0,19900000000000.0,11,0.9952487411415408,1900000000000.0,0.0
1,NU,Argonne_3,20900000000001.0,34900000000001.0,11,0.8752973168754545,1000000000000.0,17.285714285714285
2,NU,Argonne_1,36700000000002.0,51700000000002.0,10,0.9743270548375313,1800000000000.0,10.066666666666666
3,NU,UChicago_PME,53200000000003.0,66200000000003.0,11,0.8954307047678413,1500000000000.0,85.15384615384616
4,NU,Argonne_3,72612800000004.0,91612800000004.0,10,0.9968305999862243,6412800000000.0,0.0
5,NU,Argonne_1,92612800000005.0,103612800000005.0,11,0.898723966791223,1000000000000.0,21.0
6,NU,Fermilab_1,105412800000006.0,120412800000006.0,10,0.869987479964451,1800000000000.0,8.266666666666666
7,NU,Argonne_3,123917920000007.0,138917920000007.0,10,0.9282341847930057,3505120000000.0,12.666666666666666
8,NU,UChicago_HC,151829810000008.0,164829810000008.0,11,0.9351601729867052,12911890000000.0,55.76923076923077
9,NU,StarLight,166629810000009.0,185629810000009.0,10,0.8752247626358136,1800000000000.0,411.05263157894734
10,NU,UChicago_HC,199981030000010.0,214981030000010.0,11,0.8858919765845468,14351220000000.0,49.8
11,NU,Argonne_1,216481030000011.0,226481030000011.0,10,0.8740671766289525,1500000000000.0,21.0
12,NU,Argonne_1,227981030000012.0,241981030000012.0,11,0.9268173052717539,1500000000000.0,23.214285714285715
13,NU,UChicago_HC,243681030000013.0,258681030000013.0,11,0.8126759241355715,1700000000000.0,49.6
14,NU,Fermilab_2,264195450000014.0,279195450000014.0,11,0.87665956996276,5514420000000.0,6.333333333333333
15,NU,Fermilab_2,280195450000015.0,299195450000015.0,11,0.8186965126901324,1000000000000.0,5.947368421052632
16,NU,Fermilab_2,300795450000016.0,311795450000016.0,11,0.8645234434954465,1600000000000.0,5.909090909090909
17,NU,Argonne_1,331400570000017.0,349400570000017.0,11,0.8759377098939352,19605120000000.0,26.0
18,NU,UChicago_HC,350400570000018.0,366400570000018.0,11,0.8124494759681852,1000000000000.0,34.25
19,NU,Argonne_2,384100570000019.0,402100570000019.0,10,0.9879648373784087,17700000000000.0,0.0
20,NU,Fermilab_1,413007725000020.0,426007725000020.0,10,0.8563473913146575,10907155000000.0,8.23076923076923
21,NU,Argonne_2,427907725000021.0,441907725000021.0,10,0.993028162217316,1900000000000.0,0.0
22,NU,StarLight,445007725000022.0,457007725000022.0,10,0.8596581521670383,3100000000000.0,397.6666666666667
23,NU,StarLight,458707725000023.0,476707725000023.0,11,0.8247010195423583,1700000000000.0,448.05555555555554
24,NU,Argonne_3,482310905000024.0,495310905000024.0,11,0.97934011782944,5603180000000.0,1.6153846153846154
25,NU,Argonne_1,497010905000025.0,514010905000025.0,11,0.8447693825357283,1700000000000.0,20.941176470588236
26,NU,UChicago_HC,516114845000026.0,532114845000026.0,10,0.9831109100845097,2103940000000.0,2.125
27,NU,Argonne_1,533114845000027.0,552114845000027.0,11,0.9740911020827715,1000000000000.0,11.473684210526315
28,NU,StarLight,553214845000028.0,565214845000028.0,10,0.8447885991124974,1100000000000.0,396.0833333333333
29,NU,Argonne_2,569924025000029.0,586924025000029.0,10,0.961068745951669,4709180000000.0,6.0
30,NU,Fermilab_1,588724025000030.0,600724025000030.0,11,0.9886577053452623,1800000000000.0,0.25
31,NU,Fermilab_2,614927505000031.0,625927505000031.0,10,0.9425235122686462,14203480000000.0,5.090909090909091
32,NU,UChicago_HC,628331945000032.0,641331945000032.0,11,0.9285491824655622,2404440000000.0,50.92307692307692
33,NU,Argonne_2,651238305000033.0,663238305000033.0,10,0.8072971867396176,9906360000000.0,13.833333333333334
34,NU,StarLight,664638305000034.0,675638305000034.0,10,0.978997460202276,1400000000000.0,397.0909090909091
35,NU,Argonne_3,677438305000035.0,690438305000035.0,11,0.9467418721532218,1800000000000.0,13.923076923076923
36,NU,Argonne_1,703938305000036.0,713938305000036.0,11,0.9678712149712413,13500000000000.0,22.200000000000003
37,NU,Fermilab_1,715838305000037.0,734838305000037.0,10,0.9402063506155334,1900000000000.0,8.68421052631579
38,NU,Argonne_2,787814985000038.0,806814985000038.0,11,0.8144120455277434,52976680000000.0,16.0
39,NU,UChicago_PME,813938625000039.0,824938625000039.0,11,0.8453888913150441,7123640000000.0,82.54545454545455
40,NU,StarLight,826838625000040.0,845838625000040.0,11,0.8141287619831282,1900000000000.0,435.3157894736842
41,NU,UChicago_HC,850051445000041.0,867051445000041.0,11,0.9714096946634576,4212820000000.0,11.529411764705882
42,NU,Argonne_3,872361685000042.0,891361685000042.0,10,0.9462514806454164,5310240000000.0,12.73684210526316
43,NU,Fermilab_2,901594505000043.0,914594505000043.0,10,0.9882864646576465,10232820000000.0,0.0
44,NU,Argonne_3,915594505000044.0,932594505000044.0,10,0.9932995176014141,1000000000000.0,0.0
45,NU,Argonne_1,934494505000045.0,947494505000045.0,11,0.8498526728272121,1900000000000.0,22.76923076923077
46,NU,Argonne_2,958220545000046.0,970220545000046.0,10,0.963706993994023,10726040000000.0,6.75
