,Node,Start_time,End_time,Memory_size
83,NU,961398165000049.0,972398165000049.0,10
84,NU,965286030000044.0,979286030000044.0,10
85,NU,979827635000039.0,992827635000039.0,24
86,NU,994592150000045.0,1007592150000045.0,10
87,StarLight,1800000000000.0,17800000000000.0,10
88,StarLight,1300000000000.0,13300000000000.0,44
89,StarLight,5912580000000.0,15912580000000.0,20
90,StarLight,9221480000000.0,27221480000000.0,13
91,StarLight,13918365000000.0,27918365000000.0,20
92,StarLight,15800000000001.0,29800000000001.0,23
93,StarLight,21300000000001.0,36300000000001.0,10
94,StarLight,28921480000001.0,40921480000001.0,50
95,StarLight,30500000000001.0,49500000000001.0,10
96,StarLight,35603145000002.0,49603145000002.0,11
97,StarLight,37531520000001.0,55531520000001.0,20
98,StarLight,49114040000002.0,60114040000002.0,37
99,StarLight,53906290000003.0,71906290000003.0,19
100,StarLight,54702000000002.0,64702000000002.0,11
101,StarLight,55902000000003.0,73902000000003.0,20
102,StarLight,61334700000002.0,78334700000002.0,22
103,StarLight,65902000000003.0,76902000000003.0,22
104,StarLight,75102000000004.0,90102000000004.0,10
105,StarLight,77113350000004.0,88113350000004.0,14
106,StarLight,80034700000003.0,94034700000003.0,10
107,StarLight,81272655000003.0,95272655000003.0,20
108,StarLight,89413350000005.0,107413350000005.0,13
109,StarLight,92602000000005.0,102602000000005.0,11
110,StarLight,96637260000004.0,111637260000004.0,20
111,StarLight,97072655000004.0,107072655000004.0,23
112,StarLight,107002000000006.0,125002000000006.0,22
113,StarLight,113237260000005.0,126237260000005.0,11
114,StarLight,121791330000004.0,133791330000004.0,10
115,StarLight,126802000000007.0,144802000000007.0,10
116,StarLight,134319295000006.0,146319295000006.0,30
117,StarLight,143841750000004.0,156841750000004.0,16
118,StarLight,143478625000006.0,161478625000006.0,11
119,StarLight,149225125000007.0,164225125000007.0,34
120,StarLight,160696830000005.0,176696830000005.0,22
121,StarLight,164541750000005.0,177541750000005.0,40
122,StarLight,173117060000006.0,185117060000006.0,20
123,StarLight,183516365000007.0,197516365000007.0,12
124,StarLight,185236395000009.0,204236395000009.0,20
125,StarLight,193040700000007.0,204040700000007.0,22
126,StarLight,195841750000007.0,208841750000007.0,36
127,StarLight,198916365000008.0,214916365000008.0,10
128,StarLight,205101330000006.0,217101330000006.0,22
129,StarLight,205236215000009.0,215236215000009.0,15
130,StarLight,212753060000008.0,224753060000008.0,22
131,StarLight,226353060000009.0,242353060000009.0,20
132,StarLight,230336215000011.0,245336215000011.0,30
133,StarLight,242382860000011.0,259382860000011.0,20
134,StarLight,243026780000011.0,258026780000011.0,10
135,StarLight,245453060000010.0,255453060000010.0,20
136,StarLight,256234615000009.0,272234615000009.0,26
137,StarLight,259926780000012.0,278926780000012.0,20
138,StarLight,262601330000010.0,275601330000010.0,11
139,StarLight,265036215000013.0,280036215000013.0,24
140,StarLight,272353060000011.0,284353060000011.0,20
141,StarLight,274420280000015.0,290420280000015.0,10
142,StarLight,278902790000009.0,290902790000009.0,12
143,StarLight,279308620000011.0,296308620000011.0,22
144,StarLight,285647750000014.0,299647750000014.0,26
145,StarLight,297053060000012.0,312053060000012.0,20
146,StarLight,297708620000012.0,316708620000012.0,20
147,StarLight,297913880000010.0,309913880000010.0,17
148,StarLight,307741420000008.0,318741420000008.0,30
149,StarLight,311113880000011.0,321113880000011.0,12
150,StarLight,313253060000013.0,331253060000013.0,10
151,StarLight,323617025000012.0,342617025000012.0,11
152,StarLight,324240615000012.0,337240615000012.0,19
153,StarLight,332253060000014.0,342253060000014.0,22
154,StarLight,339433970000014.0,354433970000014.0,20
155,StarLight,343220280000019.0,359220280000019.0,20
156,StarLight,343353060000015.0,354353060000015.0,20
157,StarLight,346720210000013.0,362720210000013.0,11
158,StarLight,354812030000016.0,365812030000016.0,42
159,StarLight,359620505000015.0,371620505000015.0,22
160,StarLight,362958625000016.0,372958625000016.0,22
161,StarLight,366740615000014.0,379740615000014.0,24
162,StarLight,373857430000015.0,384857430000015.0,22
163,StarLight,378939095000014.0,388939095000014.0,11
164,StarLight,380740615000015.0,394740615000015.0,25
165,StarLight,385999495000010.0,397999495000010.0,22
166,StarLight,386557430000016.0,398557430000016.0,20
167,StarLight,389230840000017.0,401230840000017.0,20
168,StarLight,395139095000015.0,408139095000015.0,22
169,StarLight,406945950000018.0,421945950000018.0,22
170,StarLight,411814090000017.0,422814090000017.0,20
171,StarLight,412248530000016.0,431248530000016.0,12
172,StarLight,414143760000017.0,424143760000017.0,22
173,StarLight,418757430000018.0,428757430000018.0,11
174,StarLight,423845950000019.0,436845950000019.0,22
175,StarLight,425643760000018.0,439643760000018.0,28
176,StarLight,429725355000018.0,445725355000018.0,22
177,StarLight,438645950000020.0,451645950000020.0,22
178,StarLight,440544565000020.0,450544565000020.0,15
179,StarLight,440655325000017.0,450655325000017.0,10
180,StarLight,452344565000021.0,465344565000021.0,27
181,StarLight,453245950000021.0,466245950000021.0,20
182,StarLight,453143715000019.0,467143715000019.0,20
183,StarLight,460567905000018.0,477567905000018.0,10
184,StarLight,468943715000020.0,482943715000020.0,22
185,StarLight,475740685000025.0,489740685000025.0,11
186,StarLight,479044565000023.0,497044565000023.0,22
187,StarLight,478967905000019.0,494967905000019.0,23
188,StarLight,483139215000021.0,495139215000021.0,22
189,StarLight,496076200000023.0,514076200000023.0,22
190,StarLight,497670590000020.0,513670590000020.0,18
191,StarLight,503365135000021.0,520365135000021.0,20
192,StarLight,509987080000021.0,524987080000021.0,26
193,StarLight,514246695000023.0,532246695000023.0,20
194,StarLight,521288025000023.0,537288025000023.0,22
195,StarLight,532865135000022.0,549865135000022.0,20
196,StarLight,533276200000025.0,545276200000025.0,10
197,StarLight,535904360000021.0,545904360000021.0,15
198,StarLight,544863565000025.0,554863565000025.0,22
199,StarLight,546776200000026.0,560776200000026.0,20
200,StarLight,551365135000023.0,568365135000023.0,22
201,StarLight,558925840000022.0,571925840000022.0,13
202,StarLight,560223400000017.0,575223400000017.0,33
203,StarLight,572499045000023.0,586499045000023.0,38
204,StarLight,573225840000023.0,588225840000023.0,13
205,StarLight,585204240000024.0,602204240000024.0,20
206,StarLight,588799045000024.0,607799045000024.0,24
207,StarLight,594234665000024.0,613234665000024.0,13
208,StarLight,595527585000026.0,605527585000026.0,10
209,StarLight,602556330000028.0,618556330000028.0,11
210,StarLight,608125165000019.0,618125165000019.0,24
211,StarLight,608365710000028.0,624365710000028.0,11
212,StarLight,612776700000027.0,630776700000027.0,20
213,StarLight,613330840000025.0,625330840000025.0,22
214,StarLight,618954010000031.0,630954010000031.0,11
215,StarLight,620638695000025.0,635638695000025.0,10
216,StarLight,624439930000025.0,638439930000025.0,20
217,StarLight,626730840000026.0,643730840000026.0,22
218,StarLight,630984780000029.0,649984780000029.0,22
219,StarLight,636738695000026.0,654738695000026.0,15
220,StarLight,644930840000027.0,658930840000027.0,20
221,StarLight,649831320000028.0,666831320000028.0,28
222,StarLight,651684780000030.0,665684780000030.0,22
223,StarLight,655230585000030.0,674230585000030.0,20
224,StarLight,659968335000033.0,671968335000033.0,20
225,StarLight,668139930000026.0,687139930000026.0,11
226,StarLight,672530840000028.0,682530840000028.0,22
227,StarLight,674463855000027.0,687463855000027.0,12
228,StarLight,683397545000021.0,697397545000021.0,38
229,StarLight,687844250000032.0,706844250000032.0,22
230,StarLight,688839930000027.0,698839930000027.0,15
231,StarLight,691363855000028.0,706363855000028.0,10
232,StarLight,697679660000034.0,713679660000034.0,11
233,StarLight,698430840000029.0,711430840000029.0,20
234,StarLight,701739930000028.0,717739930000028.0,12
235,StarLight,707684585000030.0,725684585000030.0,34
236,StarLight,712430840000030.0,729430840000030.0,22
237,StarLight,715772835000033.0,725772835000033.0,22
238,StarLight,719070150000029.0,738070150000029.0,12
239,StarLight,725745020000033.0,741745020000033.0,20
240,StarLight,728779660000036.0,739779660000036.0,22
241,StarLight,730587270000031.0,748587270000031.0,24
242,StarLight,745358080000031.0,758358080000031.0,20
243,StarLight,747629420000034.0,766629420000034.0,20
244,StarLight,751787270000032.0,764787270000032.0,24
245,StarLight,755186495000035.0,772186495000035.0,20
246,StarLight,759596095000030.0,778596095000030.0,10
247,StarLight,765162055000032.0,777162055000032.0,20
248,StarLight,767263245000035.0,783263245000035.0,22
249,StarLight,778562055000033.0,788562055000033.0,20
250,StarLight,779696095000031.0,792696095000031.0,22
251,StarLight,783620045000029.0,802620045000029.0,24
252,StarLight,792220390000034.0,809220390000034.0,20
253,StarLight,793173875000034.0,808173875000034.0,20
254,StarLight,799296095000032.0,816296095000032.0,15
255,StarLight,804186495000038.0,822186495000038.0,11
256,StarLight,805926335000030.0,817926335000030.0,22
257,StarLight,808382100000037.0,820382100000037.0,22
258,StarLight,810874670000035.0,825874670000035.0,20
259,StarLight,817296095000033.0,835296095000033.0,12
260,StarLight,819623075000035.0,837623075000035.0,20
261,StarLight,823088430000038.0,836088430000038.0,22
262,StarLight,827574670000036.0,842574670000036.0,22
263,StarLight,833934050000032.0,844934050000032.0,14
264,StarLight,840830035000036.0,857830035000036.0,26
265,StarLight,843574670000037.0,854574670000037.0,22
266,StarLight,844310450000034.0,855310450000034.0,11
267,StarLight,846634050000033.0,858634050000033.0,26
268,StarLight,855393595000043.0,868393595000043.0,20
269,StarLight,858089680000039.0,877089680000039.0,20
270,StarLight,859378610000038.0,875378610000038.0,20
271,StarLight,860934050000034.0,878934050000034.0,23
272,StarLight,876740320000040.0,888740320000040.0,20
273,StarLight,877515220000035.0,896515220000035.0,12
274,StarLight,877582550000039.0,889582550000039.0,20
275,StarLight,881534050000035.0,893534050000035.0,28
276,StarLight,884645095000041.0,900645095000041.0,10
277,StarLight,889640360000025.0,899640360000025.0,24
278,StarLight,896879955000038.0,913879955000038.0,26
279,StarLight,898115220000036.0,911115220000036.0,27
280,StarLight,899782550000040.0,911782550000040.0,22
281,StarLight,913886030000041.0,925886030000041.0,22
282,StarLight,916883645000036.0,930883645000036.0,26
283,StarLight,926986030000042.0,944986030000042.0,20
284,StarLight,930798165000047.0,941798165000047.0,10
285,StarLight,935440320000043.0,950440320000043.0,20
286,StarLight,946186030000043.0,964186030000043.0,22
287,StarLight,952140320000044.0,965140320000044.0,11
288,StarLight,961398165000049.0,972398165000049.0,20
289,StarLight,965286030000044.0,979286030000044.0,10
290,StarLight,974984190000037.0,992984190000037.0,10
291,StarLight,975445095000046.0,994445095000046.0,11
292,StarLight,979827635000039.0,992827635000039.0,48
293,StarLight,985345450000046.0,995345450000046.0,11
294,StarLight,993249875000046.0,1004249875000046.0,20
295,StarLight,994592150000045.0,1007592150000045.0,20
296,StarLight,1001197045000038.0,1015197045000038.0,15
297,UChicago_PME,5912580000000.0,15912580000000.0,10
298,UChicago_PME,18516650000001.0,28516650000001.0,13
299,UChicago_PME,18879190000000.0,34879190000000.0,20
300,UChicago_PME,28600000000001.0,47600000000001.0,11
301,UChicago_PME,28921480000001.0,40921480000001.0,25
302,UChicago_PME,35603145000002.0,49603145000002.0,22
303,UChicago_PME,41081690000001.0,51081690000001.0,10
304,UChicago_PME,50400500000002.0,62400500000002.0,10
305,UChicago_PME,53906290000003.0,71906290000003.0,38
306,UChicago_PME,55902000000003.0,73902000000003.0,10
307,UChicago_PME,63169560000002.0,75169560000002.0,17
308,UChicago_PME,72190830000002.0,85190830000002.0,20
309,UChicago_PME,75200500000003.0,86200500000003.0,20
310,UChicago_PME,79002000000004.0,91002000000004.0,10
311,UChicago_PME,81272655000003.0,95272655000003.0,10
312,UChicago_PME,86846600000003.0,99846600000003.0,46
313,UChicago_PME,99990830000003.0,115990830000003.0,22
314,UChicago_PME,103602000000006.0,117602000000006.0,11
315,UChicago_PME,105000500000005.0,121000500000005.0,11
316,UChicago_PME,107002000000006.0,125002000000006.0,11
317,UChicago_PME,117558810000004.0,133558810000004.0,28
318,UChicago_PME,121791330000004.0,133791330000004.0,20
319,UChicago_PME,126141750000003.0,142141750000003.0,12
320,UChicago_PME,134319295000006.0,146319295000006.0,30
321,UChicago_PME,137102000000008.0,154102000000008.0,11
322,UChicago_PME,143841750000004.0,156841750000004.0,16
323,UChicago_PME,146419780000007.0,160419780000007.0,22
324,UChicago_PME,149225125000007.0,164225125000007.0,17
325,UChicago_PME,156906570000009.0,172906570000009.0,20
326,UChicago_PME,160696830000005.0,176696830000005.0,22
327,UChicago_PME,164541750000005.0,177541750000005.0,20
328,UChicago_PME,173117060000006.0,185117060000006.0,20
329,UChicago_PME,177620280000010.0,195620280000010.0,20
330,UChicago_PME,179141750000006.0,192141750000006.0,15
331,UChicago_PME,183516365000007.0,197516365000007.0,12
332,UChicago_PME,185236395000009.0,204236395000009.0,20
333,UChicago_PME,193040700000007.0,204040700000007.0,11
334,UChicago_PME,195841750000007.0,208841750000007.0,18
335,UChicago_PME,205101330000006.0,217101330000006.0,22
336,UChicago_PME,210741750000008.0,227741750000008.0,30
337,UChicago_PME,218201330000007.0,232201330000007.0,20
338,UChicago_PME,233301330000008.0,244301330000008.0,11
339,UChicago_PME,245701330000009.0,260701330000009.0,10
340,UChicago_PME,256234615000009.0,272234615000009.0,13
341,UChicago_PME,262601330000010.0,275601330000010.0,22
342,UChicago_PME,265036215000013.0,280036215000013.0,12
343,UChicago_PME,272353060000011.0,284353060000011.0,10
344,UChicago_PME,274034615000010.0,290034615000010.0,11
345,UChicago_PME,279308620000011.0,296308620000011.0,22
346,UChicago_PME,280326780000013.0,296326780000013.0,20
347,UChicago_PME,297053060000012.0,312053060000012.0,10
348,UChicago_PME,297708620000012.0,316708620000012.0,20
349,UChicago_PME,304640615000011.0,322640615000011.0,12
350,UChicago_PME,323633970000013.0,337633970000013.0,20
351,UChicago_PME,323617025000012.0,342617025000012.0,22
352,UChicago_PME,324240615000012.0,337240615000012.0,19
353,UChicago_PME,338840615000013.0,357840615000013.0,11
354,UChicago_PME,339433970000014.0,354433970000014.0,20
355,UChicago_PME,343353060000015.0,354353060000015.0,20
356,UChicago_PME,354812030000016.0,365812030000016.0,21
357,UChicago_PME,358627780000016.0,377627780000016.0,22
358,UChicago_PME,359620505000015.0,371620505000015.0,22
359,UChicago_PME,366740615000014.0,379740615000014.0,12
360,UChicago_PME,373857430000015.0,384857430000015.0,22
361,UChicago_PME,380740615000015.0,394740615000015.0,25
362,UChicago_PME,386557430000016.0,398557430000016.0,20
363,UChicago_PME,395740615000016.0,410740615000016.0,24
364,UChicago_PME,400257430000017.0,417257430000017.0,22
365,UChicago_PME,412248530000016.0,431248530000016.0,24
366,UChicago_PME,414143760000017.0,424143760000017.0,11
367,UChicago_PME,418757430000018.0,428757430000018.0,22
368,UChicago_PME,425643760000018.0,439643760000018.0,14
369,UChicago_PME,429725355000018.0,445725355000018.0,22
370,UChicago_PME,438336840000019.0,452336840000019.0,10
371,UChicago_PME,441640685000023.0,459640685000023.0,22
372,UChicago_PME,450723840000019.0,463723840000019.0,22
373,UChicago_PME,453245950000021.0,466245950000021.0,10
374,UChicago_PME,453575250000019.0,464575250000019.0,10
375,UChicago_PME,460567905000018.0,477567905000018.0,10
376,UChicago_PME,461040685000024.0,474040685000024.0,11
377,UChicago_PME,465323840000020.0,477323840000020.0,22
378,UChicago_PME,468943715000020.0,482943715000020.0,22
379,UChicago_PME,483139215000021.0,495139215000021.0,22
380,UChicago_PME,486433230000020.0,496433230000020.0,14
381,UChicago_PME,503974705000022.0,516974705000022.0,20
382,UChicago_PME,509987080000021.0,524987080000021.0,13
383,UChicago_PME,521288025000023.0,537288025000023.0,22
384,UChicago_PME,534342685000028.0,552342685000028.0,11
385,UChicago_PME,538988025000024.0,557988025000024.0,10
386,UChicago_PME,546776200000026.0,560776200000026.0,20
387,UChicago_PME,553695900000022.0,569695900000022.0,12
388,UChicago_PME,559142685000029.0,570142685000029.0,20
389,UChicago_PME,569924585000025.0,587924585000025.0,20
390,UChicago_PME,572499045000023.0,586499045000023.0,19
391,UChicago_PME,576523400000018.0,594523400000018.0,13
392,UChicago_PME,586356330000027.0,601356330000027.0,11
393,UChicago_PME,588799045000024.0,607799045000024.0,24
394,UChicago_PME,595527585000026.0,605527585000026.0,20
395,UChicago_PME,602342685000030.0,612342685000030.0,11
396,UChicago_PME,607027585000027.0,622027585000027.0,22
397,UChicago_PME,612776700000027.0,630776700000027.0,20
398,UChicago_PME,623027585000028.0,636027585000028.0,22
399,UChicago_PME,624439930000025.0,638439930000025.0,10
400,UChicago_PME,630984780000029.0,649984780000029.0,22
401,UChicago_PME,636738695000026.0,654738695000026.0,15
402,UChicago_PME,639628585000029.0,649628585000029.0,22
403,UChicago_PME,650497960000029.0,662497960000029.0,20
404,UChicago_PME,649831320000028.0,666831320000028.0,14
405,UChicago_PME,651684780000030.0,665684780000030.0,11
406,UChicago_PME,655230585000030.0,674230585000030.0,20
407,UChicago_PME,663984395000020.0,674984395000020.0,20
408,UChicago_PME,668139930000026.0,687139930000026.0,11
409,UChicago_PME,674463855000027.0,687463855000027.0,24
410,UChicago_PME,675330585000031.0,687330585000031.0,11
411,UChicago_PME,687844250000032.0,706844250000032.0,22
412,UChicago_PME,688511140000030.0,701511140000030.0,20
413,UChicago_PME,688839930000027.0,698839930000027.0,15
414,UChicago_PME,691363855000028.0,706363855000028.0,10
415,UChicago_PME,701739930000028.0,717739930000028.0,12
416,UChicago_PME,701730585000032.0,714730585000032.0,22
417,UChicago_PME,707029420000031.0,722029420000031.0,10
418,UChicago_PME,707684585000030.0,725684585000030.0,17
419,UChicago_PME,715379660000035.0,727379660000035.0,11
420,UChicago_PME,715772835000033.0,725772835000033.0,11
421,UChicago_PME,725745020000033.0,741745020000033.0,20
422,UChicago_PME,730587270000031.0,748587270000031.0,24
423,UChicago_PME,745055160000034.0,755055160000034.0,22
424,UChicago_PME,751787270000032.0,764787270000032.0,24
425,UChicago_PME,755186495000035.0,772186495000035.0,20
426,UChicago_PME,767263245000035.0,783263245000035.0,22
427,UChicago_PME,768429420000035.0,787429420000035.0,10
428,UChicago_PME,779696095000031.0,792696095000031.0,22
429,UChicago_PME,783620045000029.0,802620045000029.0,12
430,UChicago_PME,787478455000036.0,805478455000036.0,22
431,UChicago_PME,793173875000034.0,808173875000034.0,20
432,UChicago_PME,805926335000030.0,817926335000030.0,11
433,UChicago_PME,808382100000037.0,820382100000037.0,22
434,UChicago_PME,810874670000035.0,825874670000035.0,10
435,UChicago_PME,819623075000035.0,837623075000035.0,10
436,UChicago_PME,820830905000031.0,830830905000031.0,11
437,UChicago_PME,823088430000038.0,836088430000038.0,22
438,UChicago_PME,827574670000036.0,842574670000036.0,11
439,UChicago_PME,833934050000032.0,844934050000032.0,14
440,UChicago_PME,843574670000037.0,854574670000037.0,11
441,UChicago_PME,846634050000033.0,858634050000033.0,26
442,UChicago_PME,858089680000039.0,877089680000039.0,20
443,UChicago_PME,859378610000038.0,875378610000038.0,20
444,UChicago_PME,860934050000034.0,878934050000034.0,23
445,UChicago_PME,876740320000040.0,888740320000040.0,20
446,UChicago_PME,877582550000039.0,889582550000039.0,10
447,UChicago_PME,878298165000044.0,896298165000044.0,11
448,UChicago_PME,879890180000040.0,891890180000040.0,10
449,UChicago_PME,881534050000035.0,893534050000035.0,14
450,UChicago_PME,893690180000041.0,909690180000041.0,22
451,UChicago_PME,898115220000036.0,911115220000036.0,27
452,UChicago_PME,910176990000026.0,927176990000026.0,12
453,UChicago_PME,916883645000036.0,930883645000036.0,13
454,UChicago_PME,920035810000042.0,931035810000042.0,22
455,UChicago_PME,931883645000037.0,947883645000037.0,11
456,UChicago_PME,932535810000043.0,945535810000043.0,22
457,UChicago_PME,936245095000044.0,954245095000044.0,20
458,UChicago_PME,949244950000044.0,963244950000044.0,22
459,UChicago_PME,954403995000038.0,972403995000038.0,13
460,UChicago_PME,965144950000045.0,983144950000045.0,11
461,UChicago_PME,974298165000050.0,984298165000050.0,22
462,UChicago_PME,979827635000039.0,992827635000039.0,24
463,UChicago_PME,985345450000046.0,995345450000046.0,22
464,UChicago_PME,993249875000046.0,1004249875000046.0,10
465,UChicago_PME,995532205000040.0,1012532205000040.0,10
466,UChicago_HC,18879190000000.0,34879190000000.0,10
467,UChicago_HC,35603145000002.0,49603145000002.0,11
468,UChicago_HC,41081690000001.0,51081690000001.0,10
469,UChicago_HC,53906290000003.0,71906290000003.0,19
470,UChicago_HC,72190830000002.0,85190830000002.0,10
471,UChicago_HC,75200500000003.0,86200500000003.0,10
472,UChicago_HC,86846600000003.0,99846600000003.0,23
473,UChicago_HC,99990830000003.0,115990830000003.0,11
474,UChicago_HC,117558810000004.0,133558810000004.0,14
475,UChicago_HC,121791330000004.0,133791330000004.0,10
476,UChicago_HC,134319295000006.0,146319295000006.0,15
477,UChicago_HC,146419780000007.0,160419780000007.0,11
478,UChicago_HC,156906570000009.0,172906570000009.0,10
479,UChicago_HC,160696830000005.0,176696830000005.0,11
480,UChicago_HC,173117060000006.0,185117060000006.0,10
481,UChicago_HC,177620280000010.0,195620280000010.0,10
482,UChicago_HC,185236395000009.0,204236395000009.0,10
483,UChicago_HC,205101330000006.0,217101330000006.0,11
484,UChicago_HC,218201330000007.0,232201330000007.0,10
485,UChicago_HC,233301330000008.0,244301330000008.0,11
486,UChicago_HC,245701330000009.0,260701330000009.0,10
487,UChicago_HC,262601330000010.0,275601330000010.0,11
488,UChicago_HC,279308620000011.0,296308620000011.0,11
489,UChicago_HC,280326780000013.0,296326780000013.0,10
490,UChicago_HC,297708620000012.0,316708620000012.0,10
491,UChicago_HC,304640615000011.0,322640615000011.0,12
492,UChicago_HC,323633970000013.0,337633970000013.0,10
493,UChicago_HC,323617025000012.0,342617025000012.0,11
494,UChicago_HC,339433970000014.0,354433970000014.0,10
495,UChicago_HC,343353060000015.0,354353060000015.0,10
496,UChicago_HC,358627780000016.0,377627780000016.0,11
497,UChicago_HC,359620505000015.0,371620505000015.0,11
498,UChicago_HC,373857430000015.0,384857430000015.0,11
499,UChicago_HC,386557430000016.0,398557430000016.0,10
500,UChicago_HC,400257430000017.0,417257430000017.0,11
501,UChicago_HC,412248530000016.0,431248530000016.0,12
502,UChicago_HC,418757430000018.0,428757430000018.0,11
503,UChicago_HC,429725355000018.0,445725355000018.0,11
504,UChicago_HC,441640685000023.0,459640685000023.0,11
505,UChicago_HC,450723840000019.0,463723840000019.0,11
506,UChicago_HC,465323840000020.0,477323840000020.0,11
507,UChicago_HC,468943715000020.0,482943715000020.0,11
508,UChicago_HC,483139215000021.0,495139215000021.0,11
509,UChicago_HC,503974705000022.0,516974705000022.0,10
510,UChicago_HC,521288025000023.0,537288025000023.0,11
511,UChicago_HC,538988025000024.0,557988025000024.0,10
512,UChicago_HC,546776200000026.0,560776200000026.0,10
513,UChicago_HC,559142685000029.0,570142685000029.0,10
514,UChicago_HC,569924585000025.0,587924585000025.0,10
515,UChicago_HC,595527585000026.0,605527585000026.0,10
516,UChicago_HC,607027585000027.0,622027585000027.0,11
517,UChicago_HC,612776700000027.0,630776700000027.0,10
518,UChicago_HC,623027585000028.0,636027585000028.0,11
519,UChicago_HC,630984780000029.0,649984780000029.0,11
520,UChicago_HC,639628585000029.0,649628585000029.0,11
521,UChicago_HC,650497960000029.0,662497960000029.0,10
522,UChicago_HC,655230585000030.0,674230585000030.0,10
523,UChicago_HC,663984395000020.0,674984395000020.0,10
524,UChicago_HC,674463855000027.0,687463855000027.0,12
525,UChicago_HC,675330585000031.0,687330585000031.0,11
526,UChicago_HC,687844250000032.0,706844250000032.0,11
527,UChicago_HC,688511140000030.0,701511140000030.0,10
528,UChicago_HC,701730585000032.0,714730585000032.0,11
529,UChicago_HC,725745020000033.0,741745020000033.0,10
530,UChicago_HC,730587270000031.0,748587270000031.0,12
531,UChicago_HC,745055160000034.0,755055160000034.0,11
532,UChicago_HC,751787270000032.0,764787270000032.0,12
533,UChicago_HC,755186495000035.0,772186495000035.0,10
534,UChicago_HC,767263245000035.0,783263245000035.0,11
535,UChicago_HC,787478455000036.0,805478455000036.0,11
