,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_1,1300000000000.0,13300000000000.0,11,0.8637421676971033,1300000000000.0,23.25
1,NU,Argonne_1,15000000000001.0,31000000000001.0,11,0.8782169613078388,1700000000000.0,21.5
2,NU,Fermilab_2,32400000000002.0,45400000000002.0,10,0.8213907192945549,1400000000000.0,5.0769230769230775
3,NU,Fermilab_2,46800000000003.0,65800000000003.0,10,0.8514290497102259,1400000000000.0,5.0
4,NU,UChicago_PME,66900000000004.0,79900000000004.0,10,0.9627655340310042,1100000000000.0,75.46153846153847
5,NU,Argonne_2,92733660000005.0,105733660000005.0,11,0.9181805703530823,12833660000000.0,15.307692307692307
6,NU,StarLight,106733660000006.0,119733660000006.0,11,0.9437977287779028,1000000000000.0,446.84615384615387
7,NU,Fermilab_1,121333660000007.0,139333660000007.0,10,0.9912191821331799,1600000000000.0,0.1111111111111111
8,NU,StarLight,140433660000008.0,157433660000008.0,10,0.8237554218596581,1100000000000.0,402.35294117647055
9,NU,Argonne_3,165252020000009.0,177252020000009.0,11,0.9494446924036957,7818360000000.0,14.666666666666668
10,NU,Argonne_1,178452020000010.0,188452020000010.0,11,0.8918075188762858,1200000000000.0,25.099999999999998
11,NU,Fermilab_2,189752020000011.0,200752020000011.0,10,0.8129746440758441,1300000000000.0,5.363636363636363
12,NU,UChicago_HC,208276660000012.0,223276660000012.0,11,0.8977564797020756,7524640000000.0,49.86666666666667
13,NU,UChicago_PME,225076660000013.0,236076660000013.0,11,0.8681368640870387,1800000000000.0,86.0
14,NU,UChicago_PME,238480600000014.0,256480600000014.0,11,0.9934737393998889,2403940000000.0,1.6111111111111112
15,NU,Argonne_3,266404080000015.0,282404080000015.0,11,0.9564227372432845,9923480000000.0,7.0625
16,NU,Argonne_3,283804080000016.0,301804080000016.0,11,0.8589236500432774,1400000000000.0,14.777777777777777
17,NU,UChicago_HC,315420340000017.0,332420340000017.0,10,0.8933256899808486,13616260000000.0,46.05882352941177
18,NU,Argonne_2,341041760000018.0,355041760000018.0,11,0.8739645353609649,8621420000000.0,14.285714285714286
19,NU,Argonne_2,356541760000019.0,373541760000019.0,11,0.8053426412572696,1500000000000.0,14.705882352941176
20,NU,StarLight,375241760000020.0,386241760000020.0,11,0.8761764703976145,1700000000000.0,443.6363636363636
21,NU,Argonne_3,400381540000021.0,416381540000021.0,10,0.9299622309616447,14139780000000.0,12.9375
22,NU,Argonne_3,428915200000022.0,443915200000022.0,11,0.8437409286522952,12533660000000.0,23.8
23,NU,UChicago_HC,445315200000023.0,456315200000023.0,11,0.9607407268554314,1400000000000.0,26.454545454545457
24,NU,Fermilab_1,458115200000024.0,477115200000024.0,10,0.9015933626453803,1800000000000.0,8.421052631578949
25,NU,Fermilab_2,479615995000025.0,493615995000025.0,10,0.9663672508184948,2500795000000.0,3.071428571428571
26,NU,StarLight,495515995000026.0,506515995000026.0,11,0.8908726771122882,1900000000000.0,444.1818181818182
27,NU,UChicago_PME,507615995000027.0,526615995000027.0,11,0.8119117004527777,1100000000000.0,84.21052631578948
28,NU,Argonne_1,527615995000028.0,544615995000028.0,10,0.9676842709401215,1000000000000.0,20.941176470588236
29,NU,Argonne_3,546315995000029.0,561315995000029.0,10,0.8116439245361269,1700000000000.0,13.6
30,NU,Fermilab_2,562415995000030.0,577415995000030.0,11,0.8706605932242794,1100000000000.0,5.6000000000000005
31,NU,Argonne_2,592847775000031.0,610847775000031.0,11,0.9303390858207753,15431780000000.0,15.555555555555555
32,NU,Argonne_1,615847775000032.0,633847775000032.0,11,0.9688254492917036,5000000000000.0,24.22222222222222
33,NU,UChicago_HC,635247775000033.0,646247775000033.0,11,0.9191357405529366,1400000000000.0,51.90909090909091
34,NU,Fermilab_2,648147775000034.0,658147775000034.0,11,0.8683984208332833,1900000000000.0,6.6000000000000005
35,NU,UChicago_PME,659547775000035.0,676547775000035.0,10,0.951205693214102,1400000000000.0,76.52941176470588
36,NU,Fermilab_2,692400995000036.0,711400995000036.0,10,0.8059548385286431,15853220000000.0,6.157894736842105
37,NU,StarLight,712900995000037.0,724900995000037.0,10,0.8578930787398127,1500000000000.0,399.6666666666667
38,NU,UChicago_HC,728600995000038.0,744600995000038.0,10,0.9682624430620604,3700000000000.0,10.5625
39,NU,UChicago_PME,746100995000039.0,761100995000039.0,11,0.8223315008131038,1500000000000.0,83.06666666666668
40,NU,StarLight,762900995000040.0,774900995000040.0,10,0.872390470949319,1800000000000.0,394.25
41,NU,UChicago_HC,777304935000041.0,791304935000041.0,11,0.9491868539885514,2403940000000.0,53.57142857142858
42,NU,Fermilab_2,796115375000042.0,811115375000042.0,11,0.9695261041207275,4810440000000.0,0.0
43,NU,UChicago_HC,812915375000043.0,830915375000043.0,10,0.851650915430258,1800000000000.0,49.55555555555556
44,NU,Fermilab_2,832515375000044.0,846515375000044.0,11,0.8662462388819541,1600000000000.0,6.857142857142857
45,NU,StarLight,847815375000045.0,860815375000045.0,10,0.9564002740926245,1300000000000.0,398.7692307692308
46,NU,Fermilab_1,861815375000046.0,871815375000046.0,10,0.9332965532981281,1000000000000.0,10.399999999999999
47,NU,UChicago_HC,873819815000047.0,891819815000047.0,11,0.8849183533481734,2004440000000.0,51.166666666666664
48,NU,Argonne_2,903519815000048.0,918519815000048.0,10,0.8122225536367391,11700000000000.0,13.6
49,NU,UChicago_HC,924219815000049.0,938219815000049.0,10,0.8646144562979706,5700000000000.0,46.92857142857143
50,NU,StarLight,939619815000050.0,950619815000050.0,11,0.8319801489400943,1400000000000.0,435.0
51,NU,Argonne_2,955831055000051.0,973831055000051.0,10,0.9624348579218828,5211240000000.0,6.333333333333333
52,NU,StarLight,975731055000052.0,987731055000052.0,10,0.8802867897007518,1900000000000.0,402.3333333333333
53,StarLight,Fermilab_1,1800000000000.0,20800000000000.0,20,0.9206296300103124,1800000000000.0,26.789473684210527
54,StarLight,Argonne_1,24700000000001.0,34700000000001.0,10,0.9830760240981016,3900000000000.0,34.0
55,StarLight,Argonne_2,47203530000002.0,62203530000002.0,12,0.8130308394740215,12503530000000.0,26.066666666666666
56,StarLight,Argonne_3,128914930000003.0,143914930000003.0,18,0.9211877887018526,66711400000000.0,35.733333333333334
57,StarLight,Argonne_1,145614930000004.0,161614930000004.0,15,0.8266337092300118,1700000000000.0,50.625
58,StarLight,Argonne_2,183444935000005.0,194444935000005.0,19,0.895103772177982,21830005000000.0,40.27272727272727
59,StarLight,Argonne_1,197344935000006.0,208344935000006.0,37,0.9585511737501333,2900000000000.0,123.0909090909091
60,StarLight,Argonne_3,240400620000007.0,254400620000007.0,15,0.8530600768877727,32055685000000.0,32.5
61,StarLight,Argonne_2,280344215000008.0,293344215000008.0,14,0.8263067766180365,25943595000000.0,28.230769230769234
62,StarLight,UChicago_PME,297847360000009.0,309847360000009.0,13,0.8376602357181873,4503145000000.0,163.75
63,StarLight,Argonne_1,312247360000010.0,322247360000010.0,11,0.8941042153059298,2400000000000.0,38.8
64,StarLight,Fermilab_1,323747360000011.0,337747360000011.0,16,0.907951351347371,1500000000000.0,21.071428571428573
65,StarLight,Argonne_3,348253655000012.0,362253655000012.0,22,0.9736196639360533,10506295000000.0,21.714285714285715
66,StarLight,Fermilab_1,364153655000013.0,378153655000013.0,23,0.9803061901815924,1900000000000.0,30.857142857142854
67,StarLight,Fermilab_2,380756340000014.0,398756340000014.0,13,0.8151034778347402,2602685000000.0,11.38888888888889
68,StarLight,UChicago_HC,408972565000015.0,423972565000015.0,10,0.9013183690916177,10216225000000.0,74.39999999999999
69,StarLight,NU,453178130000016.0,470178130000016.0,14,0.8181424151131578,29205565000000.0,458.5294117647059
70,StarLight,Argonne_1,475878130000017.0,493878130000017.0,12,0.8253862915681656,5700000000000.0,40.27777777777778
71,StarLight,NU,536305955000018.0,552305955000018.0,14,0.9858684725294626,42427825000000.0,467.4375
72,StarLight,Argonne_1,554805955000019.0,564805955000019.0,12,0.8491908798261466,2500000000000.0,38.8
73,StarLight,Fermilab_2,577616695000020.0,589616695000020.0,13,0.8545358791010806,12810740000000.0,9.166666666666668
74,StarLight,Fermilab_1,591719380000021.0,603719380000021.0,16,0.8298552701582157,2102685000000.0,21.166666666666668
75,StarLight,Argonne_1,606521145000022.0,624521145000022.0,25,0.8438121294559326,2801765000000.0,86.72222222222223
76,StarLight,Argonne_2,672283390000023.0,687283390000023.0,10,0.9334589874229853,47762245000000.0,21.866666666666667
77,StarLight,UChicago_PME,688483390000024.0,704483390000024.0,27,0.9531328622609029,1200000000000.0,327.625
78,StarLight,Fermilab_2,714004870000025.0,730004870000025.0,10,0.8215491220748242,9521480000000.0,8.25
79,StarLight,Fermilab_2,811244305000026.0,826244305000026.0,13,0.8532537956653102,81239435000000.0,10.266666666666667
80,StarLight,UChicago_HC,903082540000027.0,922082540000027.0,14,0.9332468195290891,76838235000000.0,106.94736842105263
81,StarLight,NU,944996850000028.0,954996850000028.0,10,0.8984437052970504,22914310000000.0,329.2
82,UChicago_PME,Argonne_2,3508140000000.0,14508140000000.0,13,0.9656889770549062,3508140000000.0,17.818181818181817
83,UChicago_PME,Fermilab_1,18314430000001.0,28314430000001.0,17,0.8851017994809953,3806290000000.0,11.9
84,UChicago_PME,Argonne_1,32614430000002.0,43614430000002.0,18,0.9654207874049591,4300000000000.0,43.63636363636363
85,UChicago_PME,Argonne_3,86381230000003.0,103381230000003.0,11,0.8612635731064248,42766800000000.0,17.235294117647058
86,UChicago_PME,Argonne_1,104981230000004.0,114981230000004.0,16,0.8371919847513368,1600000000000.0,41.8
87,UChicago_PME,Argonne_2,117785300000005.0,134785300000005.0,12,0.8192404039712974,2804070000000.0,18.64705882352941
88,UChicago_PME,Argonne_2,165297120000006.0,177297120000006.0,14,0.8499724596558057,30511820000000.0,20.083333333333332
89,UChicago_PME,StarLight,178997120000007.0,195997120000007.0,31,0.903261014051171,1700000000000.0,312.7647058823529
90,UChicago_PME,Argonne_3,203005260000008.0,221005260000008.0,14,0.9732399047670378,7008140000000.0,9.5
91,UChicago_PME,Argonne_3,226613900000009.0,237613900000009.0,10,0.8412420779631774,5608640000000.0,14.0
92,UChicago_PME,Argonne_3,255235750000010.0,266235750000010.0,19,0.9711318777097855,17621850000000.0,28.545454545454543
93,UChicago_PME,UChicago_HC,316339250000011.0,330339250000011.0,14,0.8283937615899485,50103500000000.0,1618.4285714285716
94,UChicago_PME,Fermilab_1,332239250000012.0,346239250000012.0,16,0.9289194669423696,1900000000000.0,14.071428571428571
95,UChicago_PME,Fermilab_1,350248685000013.0,366248685000013.0,13,0.9227776722071984,4009435000000.0,11.1875
96,UChicago_PME,NU,369954975000014.0,385954975000014.0,13,0.8329718979349835,3706290000000.0,80.9375
97,UChicago_PME,Fermilab_2,401823670000015.0,413823670000015.0,24,0.9083761290141603,15868695000000.0,12.083333333333334
98,UChicago_PME,Argonne_3,459666480000016.0,473666480000016.0,12,0.9021173312369068,45842810000000.0,19.142857142857142
99,UChicago_PME,Argonne_2,475366480000017.0,488366480000017.0,13,0.9263379663461948,1700000000000.0,19.307692307692307
100,UChicago_PME,Fermilab_1,490669625000018.0,501669625000018.0,14,0.8565705493540715,2303145000000.0,11.818181818181818
101,UChicago_PME,Argonne_1,503169625000019.0,517169625000019.0,32,0.8534465106810813,1500000000000.0,76.42857142857142
102,UChicago_PME,Argonne_1,519969625000020.0,530969625000020.0,23,0.8211592531859757,2800000000000.0,57.36363636363637
103,UChicago_PME,Fermilab_1,533069625000021.0,546069625000021.0,11,0.8198823960088104,2100000000000.0,9.0
104,UChicago_PME,Argonne_1,550769625000022.0,562769625000022.0,10,0.8218650868528237,4700000000000.0,23.0
105,UChicago_PME,Argonne_2,576797045000023.0,592797045000023.0,14,0.8000989424222034,14027420000000.0,19.3125
106,UChicago_PME,Argonne_2,613573805000024.0,631573805000024.0,14,0.8528992536389852,20776760000000.0,21.722222222222225
107,UChicago_PME,StarLight,633373805000025.0,652373805000025.0,11,0.8783322868624859,1800000000000.0,116.10526315789474
108,UChicago_PME,Argonne_1,654273805000026.0,671273805000026.0,29,0.9246144701860826,1900000000000.0,68.17647058823529
109,UChicago_PME,Fermilab_2,698438510000027.0,710438510000027.0,14,0.9204038146507836,27164705000000.0,6.583333333333333
110,UChicago_PME,Argonne_3,731294920000028.0,742294920000028.0,24,0.968711229820398,20856410000000.0,41.09090909090909
111,UChicago_PME,Fermilab_1,743294920000029.0,761294920000029.0,24,0.8789528396904183,1000000000000.0,19.5
112,UChicago_PME,StarLight,762294920000030.0,778294920000030.0,22,0.9885380394295247,1000000000000.0,217.75
113,UChicago_PME,Fermilab_1,784194920000031.0,795194920000031.0,10,0.8164764158050608,5900000000000.0,10.272727272727273
114,UChicago_PME,UChicago_HC,798195920000032.0,812195920000032.0,13,0.9762938914035708,3001000000000.0,1487.2142857142858
115,UChicago_PME,Argonne_1,813895920000033.0,829895920000033.0,25,0.9558505414389928,1700000000000.0,64.125
116,UChicago_PME,NU,930972215000034.0,943972215000034.0,11,0.860136804702313,101076295000000.0,67.15384615384615
117,UChicago_PME,Argonne_2,973977465000035.0,991977465000035.0,11,0.9153153422433049,30005250000000.0,19.5
118,UChicago_HC,StarLight,1100000000000.0,18100000000000.0,10,0.9202996715246715,1100000000000.0,63.64705882352941
119,UChicago_HC,Argonne_1,33014640000001.0,46014640000001.0,11,0.9856422045920739,14914640000000.0,3.6153846153846154
120,UChicago_HC,Fermilab_2,50233630000002.0,60233630000002.0,10,0.973466710368483,4218990000000.0,0.3
121,UChicago_HC,Argonne_3,68868620000003.0,84868620000003.0,11,0.8295382599924188,8634990000000.0,11.1875
122,UChicago_HC,UChicago_PME,86668620000004.0,96668620000004.0,10,0.9992871751079341,1800000000000.0,5.6000000000000005
123,UChicago_HC,StarLight,97668620000005.0,111668620000005.0,11,0.8109336122803676,1000000000000.0,65.42857142857142
124,UChicago_HC,Argonne_1,123368620000006.0,133368620000006.0,10,0.9175763881333722,11700000000000.0,17.900000000000002
125,UChicago_HC,Argonne_2,134868620000007.0,145868620000007.0,11,0.8035924071305113,1500000000000.0,9.272727272727273
126,UChicago_HC,NU,147168620000008.0,159168620000008.0,11,0.8986357902016234,1300000000000.0,46.0
127,UChicago_HC,Argonne_1,160368620000009.0,178368620000009.0,11,0.8630365494286864,1200000000000.0,17.055555555555557
128,UChicago_HC,StarLight,188976265000010.0,207976265000010.0,11,0.988201198930287,10607645000000.0,6.421052631578948
129,UChicago_HC,Argonne_3,210481335000011.0,226481335000011.0,10,0.8299470347575466,2505070000000.0,9.9375
130,UChicago_HC,StarLight,235785335000012.0,251785335000012.0,10,0.9789395587372292,9304000000000.0,25.5
131,UChicago_HC,StarLight,253788980000013.0,266788980000013.0,10,0.9221959574719791,2003645000000.0,64.6923076923077
132,UChicago_HC,NU,279488980000014.0,297488980000014.0,11,0.9110525245240443,12700000000000.0,42.0
133,UChicago_HC,Argonne_1,303088980000015.0,315088980000015.0,10,0.8098645310759068,5600000000000.0,14.75
134,UChicago_HC,Argonne_2,332898620000016.0,349898620000016.0,10,0.8780780067218296,17809640000000.0,9.470588235294118
