,Node,Start_time,End_time,Memory_size
0,NU,1500000000000.0,16500000000000.0,10
1,NU,17800000000001.0,31800000000001.0,11
2,NU,33400000000002.0,50400000000002.0,10
3,NU,51500000000003.0,67500000000003.0,10
4,NU,61556605000001.0,73556605000001.0,10
5,NU,68063960000003.0,83063960000003.0,10
6,NU,74200000000004.0,85200000000004.0,11
7,NU,84763960000004.0,102763960000004.0,10
8,NU,86700000000005.0,100700000000005.0,11
9,NU,118519515000006.0,134519515000006.0,10
10,NU,121517765000006.0,134517765000006.0,10
11,NU,149761855000007.0,164761855000007.0,10
12,NU,166161855000008.0,181161855000008.0,11
13,NU,187740225000006.0,199740225000006.0,14
14,NU,192084735000009.0,207084735000009.0,10
15,NU,200742130000010.0,215742130000010.0,11
16,NU,208443530000006.0,218443530000006.0,10
17,NU,216184735000010.0,229184735000010.0,11
18,NU,228603400000008.0,238603400000008.0,11
19,NU,231084735000011.0,245084735000011.0,10
20,NU,246412500000012.0,265412500000012.0,11
21,NU,250490600000012.0,267490600000012.0,10
22,NU,266812500000013.0,283812500000013.0,10
23,NU,269290600000013.0,281290600000013.0,11
24,NU,281724195000011.0,295724195000011.0,11
25,NU,284958315000009.0,296958315000009.0,13
26,NU,304630000000014.0,316630000000014.0,11
27,NU,332467840000015.0,344467840000015.0,10
28,NU,348581160000016.0,363581160000016.0,11
29,NU,364981160000017.0,378981160000017.0,11
30,NU,382590040000018.0,399590040000018.0,11
31,NU,383071005000017.0,395071005000017.0,11
32,NU,401390040000019.0,412390040000019.0,11
33,NU,414190040000020.0,432190040000020.0,10
34,NU,432483665000020.0,443483665000020.0,10
35,NU,433417235000021.0,452417235000021.0,11
36,NU,443590040000021.0,454590040000021.0,10
37,NU,455700135000015.0,474700135000015.0,25
38,NU,475290040000022.0,493290040000022.0,10
39,NU,490115530000022.0,505115530000022.0,11
40,NU,523769720000023.0,537769720000023.0,11
41,NU,542377400000024.0,556377400000024.0,11
42,NU,563600780000025.0,576600780000025.0,10
43,NU,578500780000026.0,591500780000026.0,11
44,NU,592655170000024.0,604655170000024.0,25
45,NU,609193120000026.0,620193120000026.0,12
46,NU,619351500000027.0,634351500000027.0,11
47,NU,631393540000030.0,646393540000030.0,11
48,NU,635016530000028.0,653016530000028.0,10
49,NU,648359380000028.0,664359380000028.0,11
50,NU,660168685000027.0,675168685000027.0,12
51,NU,666059380000029.0,683059380000029.0,10
52,NU,675243810000032.0,691243810000032.0,10
53,NU,684259380000030.0,695259380000030.0,11
54,NU,691440410000031.0,703440410000031.0,10
55,NU,695284320000029.0,709284320000029.0,11
56,NU,703959380000031.0,719959380000031.0,11
57,NU,718679470000030.0,734679470000030.0,14
58,NU,723067260000032.0,737067260000032.0,11
59,NU,738667260000033.0,749667260000033.0,11
60,NU,751067260000034.0,767067260000034.0,11
61,NU,768367260000035.0,779367260000035.0,11
62,NU,768643810000038.0,778643810000038.0,11
63,NU,780767260000036.0,791767260000036.0,11
64,NU,793167260000037.0,808167260000037.0,11
65,NU,809867260000038.0,826867260000038.0,11
66,NU,811251430000032.0,823251430000032.0,13
67,NU,828767260000039.0,842767260000039.0,11
68,NU,841586820000035.0,854586820000035.0,11
69,NU,844067260000040.0,861067260000040.0,10
70,NU,857203420000039.0,874203420000039.0,10
71,NU,865679080000041.0,877679080000041.0,10
72,NU,878879080000042.0,897879080000042.0,11
