,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
38,NU,Argonne_1,809867260000038.0,826867260000038.0,11,0.8780532718908924,1700000000000.0,24.235294117647058
39,NU,UChicago_PME,828767260000039.0,842767260000039.0,11,0.9523084108339572,1900000000000.0,84.5
40,NU,StarLight,844067260000040.0,861067260000040.0,10,0.9538659928962433,1300000000000.0,396.11764705882354
41,NU,UChicago_PME,865679080000041.0,877679080000041.0,10,0.803116302209314,4611820000000.0,76.0
42,NU,Argonne_3,878879080000042.0,897879080000042.0,11,0.8694731723047615,1200000000000.0,16.94736842105263
43,NU,Argonne_2,899379080000043.0,913379080000043.0,10,0.9134738237074927,1500000000000.0,15.642857142857144
44,NU,Argonne_3,932003920000044.0,947003920000044.0,11,0.8315302463815681,18624840000000.0,14.333333333333334
45,NU,Argonne_1,948703920000045.0,963703920000045.0,10,0.8639196815438877,1700000000000.0,21.733333333333334
46,NU,Argonne_3,973321605000046.0,991321605000046.0,10,0.9082330890732108,9617685000000.0,13.5
47,StarLight,Argonne_3,34648655000000.0,49648655000000.0,13,0.9551371380490388,34648655000000.0,28.8
48,StarLight,NU,61556605000001.0,73556605000001.0,10,0.8300399458140905,11907950000000.0,329.25
49,StarLight,Argonne_1,76356605000002.0,91356605000002.0,14,0.9324429476676908,2800000000000.0,46.333333333333336
50,StarLight,Argonne_2,165343530000003.0,177343530000003.0,11,0.9807833576391853,73986925000000.0,10.833333333333334
51,StarLight,UChicago_PME,178343530000004.0,192343530000004.0,10,0.8505537355904913,1000000000000.0,124.00000000000001
52,StarLight,Argonne_1,195843530000005.0,206843530000005.0,15,0.9134111636770792,3500000000000.0,52.909090909090914
53,StarLight,NU,208443530000006.0,218443530000006.0,10,0.862114039410639,1600000000000.0,329.59999999999997
54,StarLight,Fermilab_2,220846215000007.0,236846215000007.0,17,0.9623174805493502,2402685000000.0,14.0
55,StarLight,Fermilab_2,241651585000008.0,251651585000008.0,11,0.8079372836918001,4805370000000.0,8.9
56,StarLight,Fermilab_2,252951585000009.0,270951585000009.0,21,0.822543398344574,1300000000000.0,18.11111111111111
57,StarLight,UChicago_HC,274658375000010.0,287658375000010.0,14,0.8627442944004489,3706790000000.0,101.84615384615384
58,StarLight,Argonne_2,300263670000011.0,312263670000011.0,15,0.8394565139663493,12605295000000.0,28.916666666666668
59,StarLight,Fermilab_2,348154960000012.0,359154960000012.0,11,0.8505549100768613,35891290000000.0,8.181818181818182
60,StarLight,Argonne_2,360554960000013.0,376554960000013.0,14,0.9993542330062628,1400000000000.0,0.0
61,StarLight,Argonne_1,379356725000014.0,395356725000014.0,23,0.9554231618106364,2801765000000.0,77.375
62,StarLight,UChicago_HC,412507045000015.0,426507045000015.0,13,0.9518988930561612,17150320000000.0,95.57142857142858
63,StarLight,Argonne_1,428407045000016.0,439407045000016.0,14,0.8353615118273793,1900000000000.0,48.18181818181818
64,StarLight,Fermilab_2,456229025000017.0,467229025000017.0,15,0.9500784382655666,16821980000000.0,13.181818181818182
65,StarLight,UChicago_PME,475135315000018.0,488135315000018.0,43,0.8367407042040499,7906290000000.0,526.7692307692307
66,StarLight,Argonne_2,489235315000019.0,507235315000019.0,23,0.8272617449636062,1100000000000.0,48.111111111111114
67,StarLight,UChicago_PME,510138460000020.0,522138460000020.0,18,0.9883182605711835,2903145000000.0,213.58333333333334
68,StarLight,Argonne_1,524038460000021.0,542038460000021.0,17,0.9012952032376261,1900000000000.0,57.111111111111114
69,StarLight,Fermilab_1,543438460000022.0,558438460000022.0,42,0.8081057719789554,1400000000000.0,52.4
70,StarLight,Argonne_2,567753580000023.0,580753580000023.0,15,0.8132796437006559,9315120000000.0,34.07692307692307
71,StarLight,NU,592655170000024.0,604655170000024.0,25,0.9838911703039939,11901590000000.0,818.5
72,StarLight,UChicago_PME,606055170000025.0,616055170000025.0,34,0.9670110612286079,1400000000000.0,423.5
73,StarLight,Argonne_1,617355170000026.0,631355170000026.0,33,0.8418074815728213,1300000000000.0,80.28571428571428
74,StarLight,NU,660168685000027.0,675168685000027.0,12,0.813062990230034,28813515000000.0,389.1333333333333
75,StarLight,UChicago_HC,679868685000028.0,697868685000028.0,11,0.9689458201348977,4700000000000.0,85.66666666666667
76,StarLight,Argonne_1,699168685000029.0,717168685000029.0,40,0.9159078715036719,1300000000000.0,121.33333333333333
77,StarLight,Fermilab_1,720571370000030.0,731571370000030.0,16,0.9355343263948512,3402685000000.0,21.181818181818183
78,StarLight,UChicago_HC,795350635000031.0,808350635000031.0,11,0.8861489849280463,63779265000000.0,79.23076923076923
79,StarLight,NU,811251430000032.0,823251430000032.0,13,0.9544411817266543,2900795000000.0,426.9166666666667
80,StarLight,Argonne_3,844584700000033.0,862584700000033.0,16,0.8630403717177259,21333270000000.0,34.388888888888886
81,StarLight,Fermilab_1,863884700000034.0,873884700000034.0,13,0.8490951702438319,1300000000000.0,16.700000000000003
82,StarLight,Argonne_2,913717175000035.0,931717175000035.0,22,0.9372657299995649,39832475000000.0,48.72222222222222
83,StarLight,NU,934517175000036.0,944517175000036.0,10,0.9734132193471707,2800000000000.0,335.6
84,StarLight,Fermilab_1,949925230000037.0,966925230000037.0,43,0.9520084058198098,5408055000000.0,53.35294117647059
85,UChicago_PME,Argonne_1,2604070000000.0,19604070000000.0,24,0.8637421676971033,2604070000000.0,57.94117647058824
86,UChicago_PME,Argonne_2,37844770000001.0,48844770000001.0,13,0.8745497806178706,18240700000000.0,23.454545454545453
87,UChicago_PME,Argonne_3,53158480000002.0,63158480000002.0,13,0.8731679829335592,4313710000000.0,19.5
88,UChicago_PME,Argonne_3,105411930000003.0,122411930000003.0,10,0.8237554218596581,42253450000000.0,13.76470588235294
89,UChicago_PME,Argonne_2,135462770000004.0,149462770000004.0,11,0.9979384020089938,13050840000000.0,0.0
90,UChicago_PME,Fermilab_1,150862770000005.0,166862770000005.0,10,0.9357101585371455,1400000000000.0,8.3125
91,UChicago_PME,Argonne_3,185500900000006.0,204500900000006.0,14,0.9485791125296054,18638130000000.0,20.789473684210527
92,UChicago_PME,UChicago_HC,211503400000007.0,227503400000007.0,13,0.823279942051087,7002500000000.0,1514.4375
93,UChicago_PME,NU,228603400000008.0,238603400000008.0,11,0.8271828555927427,1100000000000.0,76.6
94,UChicago_PME,Argonne_2,251643030000009.0,270643030000009.0,13,0.9101675947529414,13039630000000.0,19.789473684210527
95,UChicago_PME,Argonne_1,272043030000010.0,286043030000010.0,14,0.9828614288473749,1400000000000.0,33.92857142857143
96,UChicago_PME,StarLight,288043030000011.0,305043030000011.0,29,0.8034344598550643,2000000000000.0,295.88235294117646
97,UChicago_PME,Argonne_3,320981160000012.0,332981160000012.0,11,0.8116439245361269,15938130000000.0,17.416666666666668
98,UChicago_PME,Argonne_2,397470240000013.0,411470240000013.0,16,0.9788485725221419,64489080000000.0,10.857142857142858
99,UChicago_PME,Argonne_1,425170240000014.0,439170240000014.0,15,0.9396607626234847,13700000000000.0,39.0
100,UChicago_PME,NU,455700135000015.0,474700135000015.0,25,0.8319801489400943,16529895000000.0,155.73684210526315
101,UChicago_PME,Argonne_2,548266865000016.0,567266865000016.0,11,0.9538675268634507,73566730000000.0,19.157894736842106
102,UChicago_PME,StarLight,568966865000017.0,579966865000017.0,16,0.9561874970805487,1700000000000.0,154.1818181818182
103,UChicago_PME,StarLight,581066865000018.0,595066865000018.0,20,0.8271664438835895,1100000000000.0,198.5
104,UChicago_PME,UChicago_HC,597567365000019.0,608567365000019.0,10,0.9070456290932511,2500500000000.0,1143.3636363636365
105,UChicago_PME,Argonne_3,627225845000020.0,644225845000020.0,13,0.8935966301612074,18658480000000.0,21.0
106,UChicago_PME,Argonne_1,645225845000021.0,663225845000021.0,11,0.8836080911183088,1000000000000.0,28.5
107,UChicago_PME,Argonne_2,666630415000022.0,677630415000022.0,12,0.8912604073032343,3404570000000.0,18.09090909090909
108,UChicago_PME,UChicago_HC,709643915000023.0,722643915000023.0,12,0.8700321686161931,32013500000000.0,1397.3076923076924
109,UChicago_PME,Argonne_1,732043915000024.0,743043915000024.0,19,0.9076601984938848,9400000000000.0,49.09090909090909
110,UChicago_PME,UChicago_HC,767845415000025.0,779845415000025.0,12,0.9000642135470869,24801500000000.0,1396.25
111,UChicago_PME,Argonne_3,785654555000026.0,795654555000026.0,10,0.901550697306922,5809140000000.0,17.7
112,UChicago_PME,Fermilab_1,813463990000027.0,829463990000027.0,13,0.9318533547118557,17809435000000.0,10.1875
113,UChicago_PME,Argonne_1,830663990000028.0,848663990000028.0,24,0.848452986370845,1200000000000.0,61.27777777777778
114,UChicago_PME,Argonne_2,852876700000029.0,865876700000029.0,15,0.8472093326615987,4212710000000.0,25.23076923076923
115,UChicago_PME,Fermilab_2,908669670000030.0,926669670000030.0,11,0.9892700171877928,42792970000000.0,0.0
116,UChicago_PME,Argonne_2,938196590000031.0,950196590000031.0,13,0.8778320856809636,11526920000000.0,20.333333333333336
117,UChicago_PME,Argonne_2,951796590000032.0,963796590000032.0,13,0.8558174484318463,1600000000000.0,20.833333333333332
118,UChicago_HC,Fermilab_1,1800000000000.0,20800000000000.0,10,0.9206296300103124,1800000000000.0,8.421052631578949
119,UChicago_HC,Argonne_1,22500000000001.0,38500000000001.0,11,0.9830760240981016,1700000000000.0,3.375
120,UChicago_HC,Argonne_3,50446200000002.0,62446200000002.0,11,0.8053175468935195,11946200000000.0,8.916666666666666
121,UChicago_HC,NU,68063960000003.0,83063960000003.0,10,0.9416413828206345,5617760000000.0,38.73333333333333
122,UChicago_HC,NU,84763960000004.0,102763960000004.0,10,0.8124506994833327,1700000000000.0,37.55555555555556
123,UChicago_HC,Fermilab_1,103863960000005.0,117863960000005.0,11,0.8265549074458861,1100000000000.0,9.142857142857144
124,UChicago_HC,Argonne_1,122577670000006.0,139577670000006.0,11,0.9246843282681592,4713710000000.0,16.941176470588236
125,UChicago_HC,UChicago_PME,141077670000007.0,152077670000007.0,10,0.9189378453522979,1500000000000.0,1404.090909090909
126,UChicago_HC,Fermilab_2,158109320000008.0,174109320000008.0,10,0.9532934514960316,6031650000000.0,0.375
127,UChicago_HC,Fermilab_2,179028810000009.0,196028810000009.0,10,0.9233410016932314,4919490000000.0,5.0
128,UChicago_HC,NU,200742130000010.0,215742130000010.0,11,0.8251645149250371,4713320000000.0,47.46666666666667
129,UChicago_HC,Argonne_3,227742130000011.0,245742130000011.0,10,0.9246299968822562,12000000000000.0,9.722222222222221
130,UChicago_HC,Fermilab_1,247442130000012.0,258442130000012.0,11,0.9677376570018223,1700000000000.0,4.7272727272727275
131,UChicago_HC,Argonne_1,260342130000013.0,273342130000013.0,10,0.9533322576194934,1900000000000.0,16.23076923076923
132,UChicago_HC,StarLight,275342130000014.0,293342130000014.0,10,0.8391279057532528,2000000000000.0,59.277777777777786
133,UChicago_HC,Argonne_2,316680620000015.0,331680620000015.0,10,0.9034106650752647,23338490000000.0,10.799999999999999
134,UChicago_HC,Argonne_3,342380620000016.0,355380620000016.0,10,0.8740811538772538,10700000000000.0,8.615384615384615
135,UChicago_HC,Argonne_2,364280620000017.0,382280620000017.0,10,0.9409909854295213,8900000000000.0,10.277777777777777
136,UChicago_HC,Argonne_1,393780620000018.0,411780620000018.0,11,0.9596779359206491,11500000000000.0,20.5
137,UChicago_HC,Fermilab_2,437783120000019.0,452783120000019.0,11,0.9876668800195172,26002500000000.0,0.0
138,UChicago_HC,Argonne_1,453883120000020.0,471883120000020.0,11,0.9250529365107604,1100000000000.0,16.555555555555557
139,UChicago_HC,Fermilab_2,494635390000021.0,504635390000021.0,11,0.95261196938936,22752270000000.0,1.8
140,UChicago_HC,Argonne_2,522537390000022.0,533537390000022.0,10,0.8112875454135021,17902000000000.0,12.454545454545455
141,UChicago_HC,Argonne_2,537851100000023.0,555851100000023.0,10,0.8176378617446194,4313710000000.0,9.38888888888889
142,UChicago_HC,Fermilab_2,576774870000024.0,586774870000024.0,10,0.9963709643483399,20923770000000.0,0.0
143,UChicago_HC,Argonne_1,588574870000025.0,604574870000025.0,11,0.9387258169141057,1800000000000.0,18.125
144,UChicago_HC,Fermilab_2,644184320000026.0,658184320000026.0,10,0.8922710287238887,39609450000000.0,4.857142857142858
145,UChicago_HC,StarLight,664384320000027.0,674384320000027.0,11,0.9476115000206227,6200000000000.0,66.7
146,UChicago_HC,StarLight,676284320000028.0,694284320000028.0,11,0.9968847500138621,1900000000000.0,0.0
147,UChicago_HC,NU,695284320000029.0,709284320000029.0,11,0.9438444241640906,1000000000000.0,44.57142857142857
148,UChicago_HC,Argonne_3,721084320000030.0,731084320000030.0,11,0.9494963224833727,11800000000000.0,10.5
149,UChicago_HC,Fermilab_1,737286820000031.0,752286820000031.0,11,0.9796627723041381,6202500000000.0,1.9333333333333333
150,UChicago_HC,Fermilab_1,780686820000032.0,794686820000032.0,10,0.9903516551175391,28400000000000.0,0.21428571428571427
151,UChicago_HC,Fermilab_2,808586820000033.0,820586820000033.0,10,0.95753327540344,13900000000000.0,0.75
152,UChicago_HC,UChicago_PME,821686820000034.0,839686820000034.0,11,0.9232525780121454,1100000000000.0,1545.4444444444443
153,UChicago_HC,NU,841586820000035.0,854586820000035.0,11,0.8331577355783754,1900000000000.0,39.15384615384615
154,UChicago_HC,Argonne_2,866091890000036.0,881091890000036.0,10,0.938731486039198,11505070000000.0,9.866666666666667
155,UChicago_HC,Fermilab_1,882891890000037.0,894891890000037.0,10,0.9438822390209218,1800000000000.0,9.333333333333334
156,UChicago_HC,UChicago_PME,895891890000038.0,913891890000038.0,11,0.9471687015441195,1000000000000.0,1534.4444444444443
157,UChicago_HC,Fermilab_1,915391890000039.0,925391890000039.0,10,0.8987429426843084,1500000000000.0,8.9
158,UChicago_HC,StarLight,927091890000040.0,944091890000040.0,11,0.8650219226841609,1700000000000.0,66.52941176470588
159,UChicago_HC,Argonne_2,949412170000041.0,965412170000041.0,11,0.9452748475856626,5320280000000.0,12.25
160,UChicago_HC,UChicago_PME,966412170000042.0,979412170000042.0,10,0.9140619017357188,1000000000000.0,1402.7692307692307
161,UChicago_HC,Argonne_1,981012170000043.0,991012170000043.0,11,0.8923376862295399,1600000000000.0,18.900000000000002
162,Fermilab_1,Argonne_2,3502635000000.0,14502635000000.0,13,0.9656889770549062,3502635000000.0,19.0
163,Fermilab_1,UChicago_HC,30833285000001.0,41833285000001.0,13,0.8851017994809953,16330650000000.0,7.0
164,Fermilab_1,StarLight,44433285000002.0,59433285000002.0,13,0.8523966111941068,2600000000000.0,20.133333333333333
165,Fermilab_1,UChicago_HC,63544985000003.0,76544985000003.0,12,0.8765649333140815,4111700000000.0,7.615384615384616
166,Fermilab_1,StarLight,77944985000004.0,91944985000004.0,18,0.914843517980604,1400000000000.0,30.285714285714285
167,Fermilab_1,UChicago_HC,102788520000005.0,120788520000005.0,11,0.8229288717958303,10843535000000.0,7.944444444444444
168,Fermilab_1,StarLight,122588520000006.0,138588520000006.0,30,0.8847032785630516,1800000000000.0,50.25
169,Fermilab_1,StarLight,140388520000007.0,151388520000007.0,17,0.9039583013890578,1800000000000.0,27.363636363636363
170,Fermilab_1,Fermilab_2,160991020000008.0,177991020000008.0,11,0.8666433772713964,9602500000000.0,1545.235294117647
171,Fermilab_1,Argonne_1,179591020000009.0,189591020000009.0,16,0.8371919847513368,1600000000000.0,39.199999999999996
172,Fermilab_1,Argonne_2,192393655000010.0,209393655000010.0,12,0.8192404039712974,2802635000000.0,17.764705882352942
173,Fermilab_1,Argonne_2,213902060000011.0,227902060000011.0,10,0.8499724596558057,4508405000000.0,14.785714285714286
174,Fermilab_1,Argonne_1,228902060000012.0,246902060000012.0,18,0.9790604057087445,1000000000000.0,42.0
175,Fermilab_1,Argonne_3,279933545000013.0,297933545000013.0,14,0.8288146011257178,33031485000000.0,20.666666666666668
176,Fermilab_1,Argonne_3,299633545000014.0,310633545000014.0,14,0.8412420779631774,1700000000000.0,24.545454545454547
177,Fermilab_1,UChicago_HC,312533545000015.0,330533545000015.0,12,0.8744414369261039,1900000000000.0,8.555555555555555
178,Fermilab_1,Argonne_1,333436180000016.0,351436180000016.0,20,0.8040132976685196,2902635000000.0,46.94444444444444
179,Fermilab_1,StarLight,352736180000017.0,370736180000017.0,18,0.8772008445664536,1300000000000.0,29.666666666666668
180,Fermilab_1,Fermilab_2,379840180000018.0,394840180000018.0,12,0.8596141152681109,9104000000000.0,1668.3333333333333
181,Fermilab_1,UChicago_HC,426689920000019.0,437689920000019.0,14,0.8629561225557743,31849740000000.0,9.909090909090908
182,Fermilab_1,Argonne_3,450015000000020.0,462015000000020.0,13,0.805911514918306,12325080000000.0,17.916666666666668
183,Fermilab_1,UChicago_PME,470840085000021.0,489840085000021.0,16,0.9180836856889679,8825085000000.0,16.42105263157895
184,Fermilab_1,Argonne_1,491540085000022.0,507540085000022.0,14,0.8877083328643482,1700000000000.0,32.3125
185,Fermilab_1,UChicago_HC,518283120000023.0,534283120000023.0,13,0.9289194669423696,10743035000000.0,7.624999999999999
186,Fermilab_1,Fermilab_2,545285620000024.0,563285620000024.0,21,0.9083761290141603,11002500000000.0,2958.8333333333335
187,Fermilab_1,Fermilab_2,588493120000025.0,607493120000025.0,11,0.8629322932217421,25207500000000.0,1533.157894736842
188,Fermilab_1,NU,609193120000026.0,620193120000026.0,12,0.913510969626163,1700000000000.0,12.90909090909091
189,Fermilab_1,StarLight,622293120000027.0,636293120000027.0,17,0.8010222086768307,2100000000000.0,26.642857142857142
190,Fermilab_1,Argonne_3,655028740000028.0,669028740000028.0,12,0.9824549781302647,18735620000000.0,3.5714285714285716
191,Fermilab_1,Argonne_2,677647550000029.0,695647550000029.0,14,0.9263379663461948,8618810000000.0,20.5
192,Fermilab_1,NU,718679470000030.0,734679470000030.0,14,0.9812663639664212,23031920000000.0,2.75
193,Fermilab_1,Argonne_2,742295780000031.0,757295780000031.0,12,0.8528992536389852,7616310000000.0,15.866666666666667
194,Fermilab_1,Fermilab_2,770001280000032.0,788001280000032.0,14,0.8569198140553757,12705500000000.0,1982.277777777778
195,Fermilab_1,StarLight,789801280000033.0,808801280000033.0,11,0.8783322868624859,1800000000000.0,15.36842105263158
196,Fermilab_1,Argonne_1,810701280000034.0,827701280000034.0,29,0.9246144701860826,1900000000000.0,69.11764705882354
197,Fermilab_1,Fermilab_2,831802780000035.0,843802780000035.0,11,0.9204038146507836,4101500000000.0,1548.5
198,Fermilab_1,Fermilab_2,845102780000036.0,864102780000036.0,13,0.9596615439072627,1300000000000.0,1553.157894736842
199,Fermilab_1,UChicago_PME,868610835000037.0,883610835000037.0,15,0.9737310440720952,4508055000000.0,6.266666666666667
200,Fermilab_1,StarLight,887610835000038.0,906610835000038.0,15,0.8129021226910522,4000000000000.0,24.47368421052632
201,Fermilab_1,UChicago_HC,914518890000039.0,933518890000039.0,12,0.8819830003136904,7908055000000.0,8.368421052631579
202,Fermilab_1,UChicago_PME,936321575000040.0,948321575000040.0,14,0.8262203591183661,2802685000000.0,16.166666666666664
203,Fermilab_1,Argonne_3,963932115000041.0,979932115000041.0,12,0.968711229820398,15610540000000.0,19.875
204,Fermilab_1,StarLight,982632115000042.0,996632115000042.0,24,0.8833679410001061,2700000000000.0,39.785714285714285
205,Fermilab_2,StarLight,1100000000000.0,18100000000000.0,10,0.9202996715246715,1100000000000.0,9.529411764705882
206,Fermilab_2,Argonne_1,19100000000001.0,33100000000001.0,10,0.9856422045920739,1000000000000.0,3.214285714285714
207,Fermilab_2,Fermilab_1,34100000000002.0,49100000000002.0,10,0.989665690658355,1000000000000.0,1165.8
208,Fermilab_2,Argonne_3,62943620000003.0,81943620000003.0,10,0.9022780043606525,13843620000000.0,10.31578947368421
209,Fermilab_2,Argonne_2,85350890000004.0,97350890000004.0,10,0.8166233995470485,3407270000000.0,9.416666666666666
210,Fermilab_2,Argonne_2,107279470000005.0,117279470000005.0,10,0.9802862157376354,9928580000000.0,0.8
211,Fermilab_2,Argonne_2,134735630000006.0,146735630000006.0,11,0.8068100557894076,17456160000000.0,10.083333333333334
212,Fermilab_2,Argonne_3,147935630000007.0,159935630000007.0,10,0.8516281703709176,1200000000000.0,9.5
213,Fermilab_2,UChicago_HC,174335630000008.0,191335630000008.0,11,0.8681372351713018,14400000000000.0,11.294117647058822
214,Fermilab_2,Argonne_3,204573250000009.0,220573250000009.0,10,0.8718824152867554,13237620000000.0,8.9375
215,Fermilab_2,UChicago_PME,237273250000010.0,250273250000010.0,10,0.8261318013580466,16700000000000.0,6.461538461538462
216,Fermilab_2,NU,281724195000011.0,295724195000011.0,11,0.8995680705782056,31450945000000.0,7.7857142857142865
217,Fermilab_2,Fermilab_1,296824195000012.0,311824195000012.0,11,0.8742542989475713,1100000000000.0,1263.2
218,Fermilab_2,Argonne_3,312824195000013.0,329824195000013.0,11,0.8909785210158835,1000000000000.0,10.882352941176471
219,Fermilab_2,UChicago_HC,332530525000014.0,348530525000014.0,10,0.8275582734880038,2706330000000.0,6.3125
220,Fermilab_2,UChicago_HC,355971005000015.0,365971005000015.0,11,0.826825815025584,7440480000000.0,8.1
221,Fermilab_2,Argonne_3,367071005000016.0,382071005000016.0,11,0.8837078750035462,1100000000000.0,9.733333333333333
222,Fermilab_2,NU,383071005000017.0,395071005000017.0,11,0.9083027380931185,1000000000000.0,6.833333333333333
223,Fermilab_2,Argonne_1,396171005000018.0,408171005000018.0,10,0.9733953746073325,1100000000000.0,7.166666666666667
224,Fermilab_2,UChicago_PME,411583665000019.0,430583665000019.0,11,0.8811022466805637,3412660000000.0,6.947368421052632
225,Fermilab_2,NU,432483665000020.0,443483665000020.0,10,0.901542958748368,1900000000000.0,5.454545454545454
226,Fermilab_2,UChicago_PME,445183665000021.0,455183665000021.0,11,0.8438924503161964,1700000000000.0,6.7
227,Fermilab_2,NU,490115530000022.0,505115530000022.0,11,0.921982862879215,34931865000000.0,7.533333333333334
228,Fermilab_2,UChicago_PME,507015530000023.0,526015530000023.0,11,0.8955231560325623,1900000000000.0,7.105263157894737
229,Fermilab_2,Argonne_3,527515530000024.0,542515530000024.0,10,0.879908758475499,1500000000000.0,10.0
230,Fermilab_2,Fermilab_1,563816530000025.0,581816530000025.0,10,0.8492040614997045,21301000000000.0,1159.5555555555557
231,Fermilab_2,Fermilab_1,582816530000026.0,599816530000026.0,11,0.9248335429174166,1000000000000.0,1259.764705882353
232,Fermilab_2,Argonne_2,607716530000027.0,624716530000027.0,10,0.8709485244360713,7900000000000.0,9.411764705882353
233,Fermilab_2,NU,635016530000028.0,653016530000028.0,10,0.8824250188583185,10300000000000.0,6.222222222222222
234,Fermilab_2,UChicago_PME,654716530000029.0,664716530000029.0,11,0.804238676348094,1700000000000.0,7.3
235,Fermilab_2,StarLight,665916530000030.0,683916530000030.0,11,0.994794008223911,1200000000000.0,0.0
236,Fermilab_2,NU,691440410000031.0,703440410000031.0,10,0.917038457251069,7523880000000.0,7.416666666666667
237,Fermilab_2,UChicago_PME,714646780000032.0,730646780000032.0,11,0.8591688688296895,11206370000000.0,8.1875
238,Fermilab_2,Fermilab_1,731646780000033.0,747646780000033.0,10,0.8686560262119816,1000000000000.0,1164.375
239,Fermilab_2,UChicago_HC,751459440000034.0,769459440000034.0,11,0.9417939513322839,3812660000000.0,3.388888888888889
240,Fermilab_2,UChicago_HC,785399920000035.0,798399920000035.0,10,0.8789243818567942,15940480000000.0,5.846153846153846
241,Fermilab_2,Fermilab_1,799799920000036.0,812799920000036.0,11,0.8923046701636672,1400000000000.0,1252.7692307692307
242,Fermilab_2,Argonne_3,821303420000037.0,839303420000037.0,11,0.8507670412738229,8503500000000.0,10.555555555555555
