,Initiator,Responder,Start_time,End_time,Memory_size,Fidelity,Wait_time,Throughput
0,NU,Argonne_2,325888190000000.0,342888190000000.0,10,0.962845148118856,325888190000000.0,5.9411764705882355
1,NU,Argonne_1,344588190000001.0,361588190000001.0,12,0.98879250482989,1700000000000.0,2.588235294117647
2,NU,Argonne_1,374396935000002.0,385396935000002.0,13,0.9537171086053264,12808745000000.0,27.454545454545457
3,NU,Fermilab_1,392801705000003.0,410801705000003.0,10,0.8302583339183301,7404770000000.0,7.555555555555556
4,NU,StarLight,412001705000004.0,426001705000004.0,15,0.9682626759983229,1200000000000.0,603.5
5,NU,UChicago_HC,431404885000005.0,446404885000005.0,12,0.8322496751297531,5403180000000.0,58.733333333333334
6,NU,UChicago_HC,451608065000006.0,467608065000006.0,10,0.9623675280781143,5203180000000.0,22.6875
7,NU,UChicago_PME,476113630000007.0,494113630000007.0,10,0.8405677444953641,8505565000000.0,75.38888888888889
8,NU,Argonne_2,638812385000008.0,656812385000008.0,10,0.9528711238159727,144698755000000.0,13.833333333333334
9,NU,StarLight,658512385000009.0,672512385000009.0,12,0.8507912200756698,1700000000000.0,481.7142857142857
10,NU,UChicago_PME,751476745000010.0,765476745000010.0,13,0.8264612711902166,78964360000000.0,101.21428571428571
11,NU,Argonne_1,839333985000011.0,852333985000011.0,17,0.8719807418342436,73857240000000.0,37.23076923076923
12,NU,StarLight,854133985000012.0,869133985000012.0,20,0.9139391502435967,1800000000000.0,803.2666666666667
13,NU,Argonne_1,881742730000013.0,900742730000013.0,12,0.8093338107644641,12608745000000.0,25.789473684210527
14,NU,Fermilab_2,935568965000014.0,945568965000014.0,10,0.8905785571521623,34826235000000.0,5.5
15,StarLight,Argonne_2,102000605000000.0,121000605000000.0,11,0.9602548930412794,102000605000000.0,23.05263157894737
16,StarLight,Argonne_2,129312960000001.0,144312960000001.0,15,0.9769429964970817,8312355000000.0,13.866666666666667
17,StarLight,NU,145512960000002.0,155512960000002.0,11,0.9694607940463418,1200000000000.0,357.5
18,StarLight,Fermilab_1,157112960000003.0,169112960000003.0,11,0.8810615684247866,1600000000000.0,12.75
19,StarLight,Argonne_1,181030610000004.0,197030610000004.0,12,0.861651351142968,11917650000000.0,39.5625
20,StarLight,Fermilab_2,201630610000005.0,215630610000005.0,14,0.9367102885062237,4600000000000.0,15.214285714285714
21,StarLight,Fermilab_2,272786995000006.0,291786995000006.0,12,0.9571821583132425,57156385000000.0,10.789473684210527
22,StarLight,Fermilab_1,294486995000007.0,307486995000007.0,21,0.9040481389786158,2700000000000.0,28.46153846153846
23,StarLight,Fermilab_2,310189680000008.0,320189680000008.0,13,0.8128238596818863,2702685000000.0,10.5
24,StarLight,UChicago_HC,336717985000009.0,349717985000009.0,12,0.9315455667655776,16528305000000.0,90.84615384615384
25,StarLight,Argonne_1,361923280000010.0,373923280000010.0,20,0.9355525706603522,12205295000000.0,67.91666666666667
26,StarLight,Fermilab_1,386423280000011.0,402423280000011.0,18,0.9401954747080885,12500000000000.0,23.125
27,StarLight,Argonne_2,417137400000012.0,428137400000012.0,10,0.9916134020656806,14714120000000.0,0.9090909090909092
28,StarLight,UChicago_HC,433046835000013.0,450046835000013.0,12,0.9564300363415554,4909435000000.0,90.41176470588235
29,StarLight,Argonne_1,451946835000014.0,466946835000014.0,10,0.9955877325957284,1900000000000.0,4.3999999999999995
30,StarLight,Fermilab_2,468646835000015.0,483646835000015.0,12,0.8149589824697645,1700000000000.0,8.333333333333334
31,StarLight,NU,495846835000016.0,507846835000016.0,12,0.9256484116174639,12200000000000.0,388.8333333333333
32,StarLight,UChicago_HC,510646835000017.0,525646835000017.0,16,0.8693454141926994,2800000000000.0,124.53333333333333
33,StarLight,Argonne_1,530653895000018.0,547653895000018.0,16,0.929022230734573,5007060000000.0,53.588235294117645
34,StarLight,UChicago_HC,562682200000019.0,575682200000019.0,11,0.8414142282416798,15028305000000.0,81.6923076923077
35,StarLight,Argonne_2,633775745000020.0,648775745000020.0,10,0.8172605113364974,58093545000000.0,21.933333333333334
36,StarLight,Fermilab_2,680197225000021.0,691197225000021.0,11,0.985750120696795,31421480000000.0,1.3636363636363635
37,StarLight,Fermilab_1,692397225000022.0,706397225000022.0,14,0.8330265876028097,1200000000000.0,18.357142857142858
38,StarLight,Fermilab_1,725897225000023.0,739897225000023.0,11,0.8051561060595749,19500000000000.0,14.571428571428573
39,StarLight,UChicago_HC,752112950000024.0,768112950000024.0,14,0.8162773253173754,12215725000000.0,107.0625
40,StarLight,UChicago_HC,782012950000025.0,795012950000025.0,13,0.8035641429049332,13900000000000.0,92.92307692307692
41,StarLight,NU,822712950000026.0,838712950000026.0,22,0.8411030510882923,27700000000000.0,718.625
42,StarLight,Fermilab_2,842312950000027.0,857312950000027.0,13,0.9273890300956649,3600000000000.0,10.2
43,StarLight,NU,858912950000028.0,868912950000028.0,19,0.8423773020188332,1600000000000.0,619.8
44,StarLight,Argonne_1,908718245000029.0,922718245000029.0,15,0.9199462436196969,39805295000000.0,49.642857142857146
45,StarLight,Argonne_1,928618245000030.0,944618245000030.0,23,0.9764194720830303,5900000000000.0,77.75
46,StarLight,UChicago_PME,945818245000031.0,961818245000031.0,15,0.9927254098053779,1200000000000.0,75.5
47,StarLight,Argonne_2,979218245000032.0,998218245000032.0,15,0.9155236294504309,17400000000000.0,31.842105263157894
48,UChicago_PME,Argonne_1,28556980000000.0,39556980000000.0,19,0.9952487411415408,28556980000000.0,11.181818181818182
49,UChicago_PME,Fermilab_1,60166415000001.0,73166415000001.0,13,0.8442703319711575,20609435000000.0,8.538461538461538
50,UChicago_PME,Fermilab_1,74666415000002.0,85666415000002.0,11,0.9400174641045627,1500000000000.0,9.454545454545455
51,UChicago_PME,UChicago_HC,87166415000003.0,106166415000003.0,20,0.8176338746019158,1500000000000.0,2309.4736842105267
52,UChicago_PME,NU,119204155000004.0,135204155000004.0,12,0.8998617131987217,13037740000000.0,74.5625
53,UChicago_PME,Fermilab_2,144829315000005.0,161829315000005.0,10,0.9510574451003692,9625160000000.0,4.764705882352941
54,UChicago_PME,Argonne_1,177753735000006.0,196753735000006.0,13,0.9796909500400455,15924420000000.0,39.89473684210526
55,UChicago_PME,Argonne_3,198653735000007.0,215653735000007.0,13,0.9070769729673324,1900000000000.0,21.11764705882353
56,UChicago_PME,Argonne_1,220565945000008.0,233565945000008.0,14,0.941139420916531,4912210000000.0,35.38461538461539
57,UChicago_PME,Argonne_3,305736885000009.0,324736885000009.0,11,0.9568439838208489,72170940000000.0,15.578947368421051
58,UChicago_PME,Fermilab_2,461586185000010.0,474586185000010.0,10,0.9535462047852928,136849300000000.0,4.923076923076923
59,UChicago_PME,Argonne_3,483306535000011.0,496306535000011.0,17,0.9175408016229952,8720350000000.0,24.923076923076923
60,UChicago_PME,Argonne_2,497806535000012.0,510806535000012.0,15,0.8156117326832244,1500000000000.0,22.69230769230769
61,UChicago_PME,Argonne_2,577740845000013.0,589740845000013.0,10,0.8661568484950432,66934310000000.0,16.416666666666668
62,UChicago_PME,Argonne_3,623771085000014.0,633771085000014.0,12,0.8570171482919006,34030240000000.0,17.0
63,UChicago_PME,Fermilab_2,668074870000015.0,680074870000015.0,18,0.8177286752007739,34303785000000.0,10.666666666666668
64,UChicago_PME,NU,681074870000016.0,698074870000016.0,12,0.941876811278129,1000000000000.0,75.05882352941177
65,UChicago_PME,UChicago_HC,701874870000017.0,716874870000017.0,11,0.9420973533874468,3800000000000.0,1269.5333333333333
66,UChicago_PME,StarLight,722387450000018.0,734387450000018.0,17,0.8367641358948477,5512580000000.0,169.83333333333334
67,UChicago_PME,NU,735987450000019.0,750987450000019.0,16,0.813651841396381,1600000000000.0,98.26666666666667
68,UChicago_PME,UChicago_HC,766787450000020.0,783787450000020.0,13,0.807304232942694,15800000000000.0,1505.9411764705883
69,UChicago_PME,StarLight,815669220000021.0,826669220000021.0,11,0.917872503555957,31881770000000.0,110.36363636363636
70,UChicago_PME,Fermilab_1,869176150000022.0,881176150000022.0,14,0.9956955646385411,42506930000000.0,0.0
71,UChicago_PME,Fermilab_2,889598165000023.0,908598165000023.0,10,0.8734688403204564,8422015000000.0,5.157894736842105
72,UChicago_PME,UChicago_HC,910098165000024.0,926098165000024.0,17,0.8538313908003892,1500000000000.0,1964.125
73,UChicago_PME,Fermilab_2,944939050000025.0,960939050000025.0,10,0.935477380990064,18840885000000.0,5.0
74,UChicago_PME,StarLight,971067355000026.0,987067355000026.0,10,0.8996714808717303,10128305000000.0,98.0625
